loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00000784,CUST00003682,Education Loan,1797427.27,15.89,54,46803.27,Closed,2024-03-18,2026-07-25 01:44:20.734178,,Loan Management System
LN00000785,CUST00004151,Home Loan,4862639.73,10.31,104,70903.26,Active,2026-03-21,2026-07-25 01:44:20.734178,,Loan Management System
LN00000786,CUST00002609,Home Loan,2893126.01,7.31,176,26840.94,Pending,2019-08-21,2026-07-25 01:44:20.734178,,Loan Management System
LN00000787,CUST00000920,Personal Loan,704132.21,11.15,32,25538.61,Active,2019-03-21,2026-07-25 01:44:20.734178,,Loan Management System
LN00000788,CUST00001952,Car Loan,1697536.24,13.88,20,95560.17,Closed,2015-12-21,2026-07-25 01:44:20.734178,,Loan Management System
LN00000789,CUST00000959,Car Loan,2162469.69,7.33,76,35652.55,Active,2024-05-08,2026-07-25 01:44:20.735190,,Loan Management System
LN00000790,CUST00001587,Education Loan,1275267.77,7.49,148,13225.82,Active,2015-10-08,2026-07-25 01:44:20.735190,,Loan Management System
LN00000791,CUST00000929,Business Loan,1100973.45,8.3,40,31601.69,Active,2025-11-06,2026-07-25 01:44:20.735190,,Loan Management System
LN00000792,CUST00003215,Personal Loan,1206352.69,12.78,52,30333.06,Active,2022-05-30,2026-07-25 01:44:20.735190,,Loan Management System
LN00000793,CUST00003470,Car Loan,2759672.97,15.64,59,67330.11,Written Off,2016-04-12,2026-07-25 01:44:20.736190,,Loan Management System
LN00000794,CUST00004844,Home Loan,8810285.81,8.13,81,141688.86,Active,2024-08-03,2026-07-25 01:44:20.736190,,Loan Management System
LN00000795,CUST00001148,Car Loan,1704025.74,17.39,51,47497.49,Active,2024-10-16,2026-07-25 01:44:20.736190,,Loan Management System
LN00000796,CUST00000507,Education Loan,2931155.65,8.93,167,30718.54,Active,2020-06-06,2026-07-25 01:44:20.736190,,Loan Management System
LN00000797,CUST00002318,Home Loan,6360406.77,9.41,118,82828.68,Active,2019-10-22,2026-07-25 01:44:20.737191,,Loan Management System
LN00000798,CUST00000927,Education Loan,3423779.4,16.29,176,51254.11,Active,2022-03-23,2026-07-25 01:44:20.737191,,Loan Management System
LN00000799,CUST00003395,Car Loan,1013827.47,7.27,24,45515.87,Active,2015-08-19,2026-07-25 01:44:20.737191,,Loan Management System
LN00000800,CUST00001630,Car Loan,2864311.74,10.61,42,81940.09,Active,2016-03-26,2026-07-25 01:44:20.737191,,Loan Management System
LN00000801,CUST00004413,Car Loan,2720332.05,10.15,69,52204.49,Active,2019-01-17,2026-07-25 01:44:20.738188,,Loan Management System
LN00000802,CUST00002082,Car Loan,2141682.76,8.25,84,33648.1,Active,2012-11-17,2026-07-25 01:44:20.738188,,Loan Management System
LN00000803,CUST00002883,Personal Loan,671045.72,6.56,27,26800.59,Closed,2023-09-13,2026-07-25 01:44:20.738188,,Loan Management System
LN00000804,CUST00004018,Education Loan,2599270.32,9.68,128,32638.32,Active,2016-06-03,2026-07-25 01:44:20.738188,,Loan Management System
LN00000805,CUST00004234,Education Loan,3523754.74,11.82,127,48747.89,Closed,2015-07-21,2026-07-25 01:44:20.739186,,Loan Management System
LN00000806,CUST00002184,Personal Loan,207807.32,13.92,17,13539.37,Closed,2016-03-08,2026-07-25 01:44:20.739186,,Loan Management System
LN00000807,CUST00004628,Business Loan,3230032.54,12.69,45,90578.61,Closed,2017-04-10,2026-07-25 01:44:20.739603,,Loan Management System
LN00000808,CUST00000038,Car Loan,2236791.03,16.76,76,47951.54,Closed,2016-12-31,2026-07-25 01:44:20.739603,,Loan Management System
LN00000809,CUST00003157,Business Loan,11788565.35,15.35,39,385801.67,Pending,2020-10-01,2026-07-25 01:44:20.739603,,Loan Management System
LN00000810,CUST00002594,Car Loan,1721714.11,17.99,72,39258.76,Closed,2012-12-06,2026-07-25 01:44:20.739603,,Loan Management System
LN00000811,CUST00002562,Home Loan,4228734.29,16.75,208,62524.47,Active,2013-11-30,2026-07-25 01:44:20.740685,,Loan Management System
LN00000812,CUST00003905,Car Loan,453551.27,10.68,13,37100.63,Closed,2014-02-16,2026-07-25 01:44:20.740685,,Loan Management System
LN00000813,CUST00004595,Business Loan,16227531.11,13.56,33,591855.42,Closed,2015-07-01,2026-07-25 01:44:20.740685,,Loan Management System
LN00000814,CUST00002297,Home Loan,2012612.97,13.01,349,22338.45,Closed,2018-01-29,2026-07-25 01:44:20.740685,,Loan Management System
LN00000815,CUST00002013,Gold Loan,1846401.53,12.06,25,83890.92,Active,2023-05-15,2026-07-25 01:44:20.741731,,Loan Management System
LN00000816,CUST00003268,Education Loan,1003824.64,9.54,95,15094.35,Active,2014-02-28,2026-07-25 01:44:20.741731,,Loan Management System
LN00000817,CUST00002259,Home Loan,9123397.88,10.65,300,87120.7,Pending,2023-07-31,2026-07-25 01:44:20.741731,,Loan Management System
LN00000818,CUST00004435,Business Loan,1278141.62,13.96,25,59214.79,Closed,2015-03-15,2026-07-25 01:44:20.741731,,Loan Management System
LN00000819,CUST00000079,Car Loan,2523012.04,16.1,45,75049.14,Closed,2012-08-27,2026-07-25 01:44:20.742727,,Loan Management System
LN00000820,CUST00004805,Car Loan,1254646.79,10.85,21,65865.41,Active,2018-08-14,2026-07-25 01:44:20.742727,,Loan Management System
LN00000821,CUST00004900,Personal Loan,1365501.52,12.44,34,47860.27,Closed,2018-06-30,2026-07-25 01:44:20.742727,,Loan Management System
LN00000822,CUST00000059,Personal Loan,1199353.31,16.7,12,109216.04,Active,2017-03-11,2026-07-25 01:44:20.742727,,Loan Management System
LN00000823,CUST00003976,Home Loan,2073255.31,7.39,203,17921.34,Active,2020-10-16,2026-07-25 01:44:20.743733,,Loan Management System
LN00000824,CUST00001728,Home Loan,3941117.97,14.75,120,62981.99,Closed,2019-06-28,2026-07-25 01:44:20.743733,,Loan Management System
LN00000825,CUST00003683,Personal Loan,528825.91,7.8,55,11466.77,Active,2018-08-20,2026-07-25 01:44:20.743733,,Loan Management System
LN00000826,CUST00000233,Home Loan,2031839.47,16.08,71,44535.12,Active,2012-08-14,2026-07-25 01:44:20.743733,,Loan Management System
LN00000827,CUST00000837,Home Loan,6127302.77,8.05,322,46505.63,Active,2015-01-30,2026-07-25 01:44:20.743733,,Loan Management System
LN00000828,CUST00004769,Car Loan,356553.61,9.47,35,11698.72,Active,2025-09-24,2026-07-25 01:44:20.744730,,Loan Management System
LN00000829,CUST00003315,Personal Loan,1455403.35,13.83,58,34546.49,Closed,2018-09-16,2026-07-25 01:44:20.744730,,Loan Management System
LN00000830,CUST00003033,Business Loan,18971450.44,8.99,89,292834.11,Written Off,2018-03-10,2026-07-25 01:44:20.744730,,Loan Management System
LN00000831,CUST00002581,Business Loan,3826052.29,16.05,88,74230.67,Active,2024-08-28,2026-07-25 01:44:20.744730,,Loan Management System
LN00000832,CUST00004097,Car Loan,2348972.32,13.67,77,45979.61,Active,2021-07-01,2026-07-25 01:44:20.745733,,Loan Management System
LN00000833,CUST00003051,Education Loan,1436417.97,11.71,53,34841.33,Active,2023-05-24,2026-07-25 01:44:20.745733,,Loan Management System
LN00000834,CUST00004710,Personal Loan,207426.67,8.83,44,5535.68,Closed,2011-11-23,2026-07-25 01:44:20.745733,,Loan Management System
LN00000835,CUST00004908,Business Loan,12307464.85,8.54,90,185656.83,Closed,2026-02-19,2026-07-25 01:44:20.745733,,Loan Management System
LN00000836,CUST00004559,Business Loan,10862884.03,15.15,23,547139.67,Active,2024-08-02,2026-07-25 01:44:20.746733,,Loan Management System
LN00000837,CUST00002098,Home Loan,6233009.18,16.02,280,85291.59,Active,2021-05-10,2026-07-25 01:44:20.746733,,Loan Management System
LN00000838,CUST00003073,Personal Loan,112985.51,12.59,26,4987.83,Pending,2018-01-12,2026-07-25 01:44:20.746733,,Loan Management System
LN00000839,CUST00001956,Personal Loan,1164573.92,10.53,59,25371.62,Pending,2019-09-04,2026-07-25 01:44:20.746733,,Loan Management System
LN00000840,CUST00004919,Business Loan,11734355.93,11.39,44,327489.82,Active,2011-08-30,2026-07-25 01:44:20.747730,,Loan Management System
LN00000841,CUST00001519,Home Loan,8661005.85,9.76,338,75316.02,Active,2017-07-18,2026-07-25 01:44:20.747730,,Loan Management System
LN00000842,CUST00002438,Home Loan,7236913.95,15.58,355,94933.36,Active,2016-08-22,2026-07-25 01:44:20.747730,,Loan Management System
LN00000843,CUST00002349,Car Loan,1250083.67,8.86,52,29037.1,Active,2024-05-18,2026-07-25 01:44:20.747730,,Loan Management System
LN00000844,CUST00001202,Home Loan,4547680.1,13.23,193,57007.0,Defaulted,2018-03-13,2026-07-25 01:44:20.748730,,Loan Management System
LN00000845,CUST00001364,Personal Loan,580183.94,9.67,55,13100.33,Active,2026-01-30,2026-07-25 01:44:20.748730,,Loan Management System
LN00000846,CUST00002873,Home Loan,5744997.01,12.91,151,77135.33,Active,2025-10-12,2026-07-25 01:44:20.748730,,Loan Management System
LN00000847,CUST00003027,Car Loan,910577.41,10.03,56,20428.19,Closed,2018-09-09,2026-07-25 01:44:20.748730,,Loan Management System
LN00000848,CUST00001034,Personal Loan,250199.35,16.43,19,15044.83,Closed,2020-09-19,2026-07-25 01:44:20.749735,,Loan Management System
LN00000849,CUST00002274,Personal Loan,1064001.59,8.36,25,46521.57,Active,2024-04-11,2026-07-25 01:44:20.749735,,Loan Management System
LN00000850,CUST00002084,Education Loan,3223329.56,13.56,49,86027.86,Active,2024-01-22,2026-07-25 01:44:20.749735,,Loan Management System
LN00000851,CUST00004281,Gold Loan,38094.32,7.55,12,3305.84,Active,2020-11-07,2026-07-25 01:44:20.749735,,Loan Management System
LN00000852,CUST00003361,Car Loan,446793.93,9.53,59,9514.46,Active,2025-03-03,2026-07-25 01:44:20.750727,,Loan Management System
LN00000853,CUST00004982,Home Loan,4151097.1,17.82,326,62152.48,Active,2021-10-28,2026-07-25 01:44:20.750727,,Loan Management System
LN00000854,CUST00003171,Gold Loan,167221.01,15.4,14,13125.75,Closed,2015-04-25,2026-07-25 01:44:20.750727,,Loan Management System
LN00000855,CUST00000139,Personal Loan,342475.5,14.05,45,9834.18,Active,2019-11-13,2026-07-25 01:44:20.750727,,Loan Management System
LN00000856,CUST00002301,Home Loan,6195391.67,12.43,178,76372.57,Closed,2015-04-18,2026-07-25 01:44:20.751730,,Loan Management System
LN00000857,CUST00003590,Car Loan,1207272.0,14.03,32,45441.4,Active,2016-03-15,2026-07-25 01:44:20.751730,,Loan Management System
LN00000858,CUST00002503,Personal Loan,629178.85,14.2,37,21097.1,Closed,2018-12-23,2026-07-25 01:44:20.751730,,Loan Management System
LN00000859,CUST00004230,Car Loan,2263391.51,7.29,23,105741.56,Active,2019-10-28,2026-07-25 01:44:20.751730,,Loan Management System
LN00000860,CUST00004141,Education Loan,2280544.08,13.2,124,33787.98,Written Off,2012-01-21,2026-07-25 01:44:20.752732,,Loan Management System
LN00000861,CUST00001453,Personal Loan,929226.94,8.74,37,28740.78,Closed,2018-03-06,2026-07-25 01:44:20.752732,,Loan Management System
LN00000862,CUST00001310,Personal Loan,640345.21,7.72,16,42245.17,Active,2017-04-12,2026-07-25 01:44:20.752732,,Loan Management System
LN00000863,CUST00000444,Personal Loan,219663.05,12.4,28,9074.87,Defaulted,2022-12-10,2026-07-25 01:44:20.752732,,Loan Management System
LN00000864,CUST00000745,Business Loan,11710430.64,14.48,60,275404.14,Closed,2023-02-12,2026-07-25 01:44:20.753730,,Loan Management System
LN00000865,CUST00000209,Education Loan,3054145.81,17.55,153,50100.53,Closed,2025-02-20,2026-07-25 01:44:20.753730,,Loan Management System
LN00000866,CUST00000267,Business Loan,17309453.95,12.04,45,479896.83,Active,2018-06-10,2026-07-25 01:44:20.753730,,Loan Management System
LN00000867,CUST00001610,Car Loan,2983754.49,14.28,41,92389.52,Closed,2023-11-18,2026-07-25 01:44:20.753730,,Loan Management System
LN00000868,CUST00004012,Personal Loan,561989.58,12.66,56,13341.59,Closed,2014-05-15,2026-07-25 01:44:20.754733,,Loan Management System
LN00000869,CUST00003303,Home Loan,1383589.59,14.25,235,17523.6,Active,2025-11-10,2026-07-25 01:44:20.754733,,Loan Management System
LN00000870,CUST00003673,Gold Loan,1204474.75,10.57,20,65948.28,Active,2019-07-07,2026-07-25 01:44:20.754733,,Loan Management System
LN00000871,CUST00002404,Education Loan,3727995.53,8.69,87,57907.04,Active,2013-09-25,2026-07-25 01:44:20.754733,,Loan Management System
LN00000872,CUST00003925,Home Loan,3021351.05,9.14,187,30358.67,Closed,2022-02-23,2026-07-25 01:44:20.755732,,Loan Management System
LN00000873,CUST00003662,Personal Loan,1179460.8,7.88,17,73551.96,Closed,2020-08-24,2026-07-25 01:44:20.755732,,Loan Management System
LN00000874,CUST00003762,Car Loan,1918715.53,15.29,81,38115.89,Written Off,2012-01-08,2026-07-25 01:44:20.755732,,Loan Management System
LN00000875,CUST00001168,Business Loan,7738332.44,10.13,85,127942.13,Defaulted,2018-04-07,2026-07-25 01:44:20.755732,,Loan Management System
LN00000876,CUST00001294,Personal Loan,1477372.29,17.03,29,62499.74,Active,2021-08-18,2026-07-25 01:44:20.756745,,Loan Management System
LN00000877,CUST00004693,Education Loan,600159.21,12.55,144,8083.66,Active,2021-03-01,2026-07-25 01:44:20.756745,,Loan Management System
LN00000878,CUST00003332,Car Loan,1606930.59,11.03,34,55247.02,Active,2022-11-03,2026-07-25 01:44:20.756745,,Loan Management System
LN00000879,CUST00000889,Home Loan,5422948.83,10.13,64,110022.66,Active,2012-01-09,2026-07-25 01:44:20.756745,,Loan Management System
LN00000880,CUST00001134,Home Loan,6019578.08,10.24,192,63861.26,Active,2012-12-27,2026-07-25 01:44:20.757704,,Loan Management System
LN00000881,CUST00001223,Personal Loan,440641.93,17.52,33,16922.17,Active,2022-06-30,2026-07-25 01:44:20.757704,,Loan Management System
LN00000882,CUST00003432,Personal Loan,355272.1,14.56,35,12518.59,Active,2018-11-08,2026-07-25 01:44:20.757704,,Loan Management System
LN00000883,CUST00000596,Personal Loan,703557.04,13.07,48,18899.13,Closed,2013-11-14,2026-07-25 01:44:20.757704,,Loan Management System
LN00000884,CUST00004075,Business Loan,14555901.46,15.75,83,288947.1,Active,2026-04-23,2026-07-25 01:44:20.758733,,Loan Management System
LN00000885,CUST00001833,Personal Loan,261473.42,17.53,21,14548.48,Active,2019-06-01,2026-07-25 01:44:20.758733,,Loan Management System
LN00000886,CUST00000856,Home Loan,4504446.36,8.05,324,34128.74,Active,2014-08-27,2026-07-25 01:44:20.758733,,Loan Management System
LN00000887,CUST00001292,Personal Loan,755599.29,9.39,48,18943.36,Active,2012-06-01,2026-07-25 01:44:20.758733,,Loan Management System
LN00000888,CUST00000496,Home Loan,2051747.86,8.98,190,20270.58,Active,2015-12-27,2026-07-25 01:44:20.759735,,Loan Management System
LN00000889,CUST00001872,Car Loan,1459593.49,10.35,58,32088.68,Active,2018-01-04,2026-07-25 01:44:20.759735,,Loan Management System
LN00000890,CUST00003058,Car Loan,2468044.47,10.46,64,50478.29,Active,2017-02-17,2026-07-25 01:44:20.759735,,Loan Management System
LN00000891,CUST00004346,Business Loan,19280772.94,8.79,85,305532.97,Closed,2015-03-01,2026-07-25 01:44:20.759735,,Loan Management System
LN00000892,CUST00004910,Car Loan,2942244.77,9.77,53,68572.4,Closed,2019-04-19,2026-07-25 01:44:20.759735,,Loan Management System
LN00000893,CUST00003659,Personal Loan,1117962.94,16.73,36,39708.36,Closed,2017-02-13,2026-07-25 01:44:20.760730,,Loan Management System
LN00000894,CUST00000905,Personal Loan,1437061.92,16.48,52,38849.8,Closed,2017-04-21,2026-07-25 01:44:20.760730,,Loan Management System
LN00000895,CUST00002938,Personal Loan,965346.44,13.07,16,66071.03,Active,2024-07-06,2026-07-25 01:44:20.760730,,Loan Management System
LN00000896,CUST00004654,Personal Loan,504548.99,14.01,57,12171.05,Active,2018-01-04,2026-07-25 01:44:20.760730,,Loan Management System
LN00000897,CUST00000510,Car Loan,959494.68,11.62,58,21699.05,Closed,2016-04-18,2026-07-25 01:44:20.761729,,Loan Management System
LN00000898,CUST00002570,Car Loan,1460808.24,8.42,14,109917.69,Active,2024-05-09,2026-07-25 01:44:20.761729,,Loan Management System
LN00000899,CUST00001095,Home Loan,2890646.6,15.05,100,50885.54,Active,2025-09-18,2026-07-25 01:44:20.761729,,Loan Management System
LN00000900,CUST00003222,Personal Loan,188552.89,17.27,42,6013.28,Active,2018-09-25,2026-07-25 01:44:20.761729,,Loan Management System
LN00000901,CUST00001356,Home Loan,4271618.95,15.3,102,75084.72,Active,2015-11-08,2026-07-25 01:44:20.762734,,Loan Management System
LN00000902,CUST00003147,Car Loan,436071.55,17.21,61,10773.96,Active,2025-10-06,2026-07-25 01:44:20.762734,,Loan Management System
LN00000903,CUST00003928,Home Loan,3199665.16,13.7,127,47846.36,Active,2012-12-14,2026-07-25 01:44:20.762734,,Loan Management System
LN00000904,CUST00000034,Home Loan,833972.32,10.6,226,8536.5,Defaulted,2019-07-25,2026-07-25 01:44:20.762734,,Loan Management System
LN00000905,CUST00003568,Personal Loan,1312802.5,17.25,47,38615.13,Active,2011-11-22,2026-07-25 01:44:20.763731,,Loan Management System
LN00000906,CUST00004320,Gold Loan,1751616.62,8.54,32,61400.93,Closed,2024-04-21,2026-07-25 01:44:20.763731,,Loan Management System
LN00000907,CUST00003521,Car Loan,1779156.56,12.52,80,32906.46,Active,2020-09-26,2026-07-25 01:44:20.763731,,Loan Management System
LN00000908,CUST00000366,Personal Loan,832518.78,15.75,40,26885.46,Active,2012-06-12,2026-07-25 01:44:20.763731,,Loan Management System
LN00000909,CUST00000248,Personal Loan,275790.43,6.62,45,6937.64,Closed,2017-07-07,2026-07-25 01:44:20.764734,,Loan Management System
LN00000910,CUST00004988,Business Loan,7205755.89,11.9,13,593524.96,Closed,2015-05-18,2026-07-25 01:44:20.764734,,Loan Management System
LN00000911,CUST00001339,Personal Loan,1145435.42,9.95,39,34494.96,Closed,2022-08-15,2026-07-25 01:44:20.764734,,Loan Management System
LN00000912,CUST00002888,Car Loan,2430948.67,12.8,36,81674.28,Active,2012-09-23,2026-07-25 01:44:20.764734,,Loan Management System
LN00000913,CUST00000616,Car Loan,1305305.82,8.38,61,26352.27,Closed,2024-11-07,2026-07-25 01:44:20.765735,,Loan Management System
LN00000914,CUST00001807,Home Loan,1252492.47,13.69,324,14660.34,Closed,2022-08-25,2026-07-25 01:44:20.765735,,Loan Management System
LN00000915,CUST00000842,Business Loan,16247711.34,14.37,48,447014.22,Closed,2012-03-31,2026-07-25 01:44:20.765735,,Loan Management System
LN00000916,CUST00001473,Car Loan,952701.67,8.66,20,51326.8,Active,2024-05-23,2026-07-25 01:44:20.765735,,Loan Management System
LN00000917,CUST00000700,Personal Loan,973494.43,13.6,29,39575.05,Closed,2012-02-02,2026-07-25 01:44:20.766732,,Loan Management System
LN00000918,CUST00004689,Personal Loan,514933.4,8.25,46,13095.55,Active,2015-10-08,2026-07-25 01:44:20.766732,,Loan Management System
LN00000919,CUST00002032,Gold Loan,723233.48,7.94,31,25881.38,Closed,2014-12-14,2026-07-25 01:44:20.766732,,Loan Management System
LN00000920,CUST00002968,Home Loan,1931495.09,12.18,235,21619.14,Active,2025-11-02,2026-07-25 01:44:20.766732,,Loan Management System
LN00000921,CUST00001364,Education Loan,2043743.45,10.77,44,56427.53,Active,2011-11-28,2026-07-25 01:44:20.767729,,Loan Management System
LN00000922,CUST00001827,Business Loan,19057058.81,7.14,111,235067.9,Active,2022-02-17,2026-07-25 01:44:20.767729,,Loan Management System
LN00000923,CUST00001962,Car Loan,708490.47,16.8,44,21676.45,Closed,2014-02-25,2026-07-25 01:44:20.767729,,Loan Management System
