loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00000759,CUST00000250,Education Loan,727648.04,9.8,100,10675.78,Active,2012-06-10,2026-08-03 11:22:39.432791,,Loan Management System
LN00000760,CUST00003883,Home Loan,7951395.31,8.85,337,64023.16,Active,2021-01-25,2026-08-03 11:22:39.432791,,Loan Management System
LN00000761,CUST00000130,Business Loan,2498360.12,16.48,106,44883.06,Closed,2015-10-29,2026-08-03 11:22:39.433888,,Loan Management System
LN00000762,CUST00000072,Home Loan,6647634.72,10.97,321,64230.7,Closed,2026-01-07,2026-08-03 11:22:39.433888,,Loan Management System
LN00000763,CUST00004345,Education Loan,1221790.75,14.14,133,18236.5,Active,2013-08-26,2026-08-03 11:22:39.433888,,Loan Management System
LN00000764,CUST00003508,Gold Loan,2440161.24,10.1,6,418757.73,Active,2019-05-09,2026-08-03 11:22:39.433888,,Loan Management System
LN00000765,CUST00002968,Personal Loan,949814.46,15.48,40,30545.71,Closed,2013-11-08,2026-08-03 11:22:39.434802,,Loan Management System
LN00000766,CUST00002182,Business Loan,14240266.84,13.95,108,232179.63,Closed,2025-03-21,2026-08-03 11:22:39.434802,,Loan Management System
LN00000767,CUST00003139,Education Loan,866229.42,14.84,85,16526.09,Active,2019-06-29,2026-08-03 11:22:39.434802,,Loan Management System
LN00000768,CUST00004870,Home Loan,6985259.09,8.65,148,76922.22,Closed,2022-12-11,2026-08-03 11:22:39.434802,,Loan Management System
LN00000769,CUST00003322,Home Loan,886025.21,9.71,195,9049.19,Active,2020-08-15,2026-08-03 11:22:39.435894,,Loan Management System
LN00000770,CUST00002034,Car Loan,914045.21,10.3,31,33707.49,Active,2021-02-04,2026-08-03 11:22:39.435894,,Loan Management System
LN00000771,CUST00002869,Gold Loan,1502278.82,15.4,22,78812.38,Active,2021-09-19,2026-08-03 11:22:39.435894,,Loan Management System
LN00000772,CUST00001830,Car Loan,1202639.65,15.52,52,31913.75,Active,2016-12-25,2026-08-03 11:22:39.435894,,Loan Management System
LN00000773,CUST00001250,Gold Loan,1313500.56,15.54,13,110433.23,Active,2024-06-07,2026-08-03 11:22:39.436888,,Loan Management System
LN00000774,CUST00002837,Car Loan,457447.55,9.04,39,13580.54,Closed,2019-02-12,2026-08-03 11:22:39.436888,,Loan Management System
LN00000775,CUST00004200,Personal Loan,475682.82,17.43,51,13269.02,Active,2022-01-03,2026-08-03 11:22:39.436888,,Loan Management System
LN00000776,CUST00002275,Gold Loan,2063628.79,17.78,3,708360.26,Active,2025-06-14,2026-08-03 11:22:39.436888,,Loan Management System
LN00000777,CUST00000568,Personal Loan,398504.42,13.89,51,10389.62,Active,2023-10-28,2026-08-03 11:22:39.437895,,Loan Management System
LN00000778,CUST00004044,Home Loan,8913771.51,10.89,118,123382.48,Active,2020-03-04,2026-08-03 11:22:39.437895,,Loan Management System
LN00000779,CUST00000633,Car Loan,991921.18,16.98,59,24907.44,Active,2018-11-05,2026-08-03 11:22:39.437895,,Loan Management System
LN00000780,CUST00003829,Car Loan,1563053.19,9.91,36,50369.31,Active,2025-09-18,2026-08-03 11:22:39.437895,,Loan Management System
LN00000781,CUST00000968,Home Loan,1411586.1,17.67,335,20942.03,Active,2020-11-27,2026-08-03 11:22:39.438882,,Loan Management System
LN00000782,CUST00002313,Car Loan,790188.13,13.74,39,25234.51,Defaulted,2019-03-04,2026-08-03 11:22:39.438882,,Loan Management System
LN00000783,CUST00004308,Personal Loan,200693.87,12.68,56,4766.48,Defaulted,2014-04-17,2026-08-03 11:22:39.438882,,Loan Management System
LN00000784,CUST00002912,Education Loan,1797427.27,15.89,54,46803.27,Closed,2024-03-27,2026-08-03 11:22:39.438882,,Loan Management System
LN00000785,CUST00003718,Home Loan,4862639.73,10.31,104,70903.26,Active,2026-03-30,2026-08-03 11:22:39.439901,,Loan Management System
LN00000786,CUST00003314,Home Loan,2893126.01,7.31,176,26840.94,Pending,2019-08-30,2026-08-03 11:22:39.439901,,Loan Management System
LN00000787,CUST00004248,Personal Loan,704132.21,11.15,32,25538.61,Active,2019-03-30,2026-08-03 11:22:39.439901,,Loan Management System
LN00000788,CUST00003329,Car Loan,1697536.24,13.88,20,95560.17,Closed,2015-12-30,2026-08-03 11:22:39.439901,,Loan Management System
LN00000789,CUST00004597,Car Loan,2162469.69,7.33,76,35652.55,Active,2024-05-17,2026-08-03 11:22:39.439901,,Loan Management System
LN00000790,CUST00001862,Education Loan,1275267.77,7.49,148,13225.82,Active,2015-10-17,2026-08-03 11:22:39.440903,,Loan Management System
LN00000791,CUST00002846,Business Loan,1100973.45,8.3,40,31601.69,Active,2025-11-15,2026-08-03 11:22:39.440903,,Loan Management System
LN00000792,CUST00001557,Personal Loan,1206352.69,12.78,52,30333.06,Active,2022-06-08,2026-08-03 11:22:39.440903,,Loan Management System
LN00000793,CUST00004528,Car Loan,2759672.97,15.64,59,67330.11,Written Off,2016-04-21,2026-08-03 11:22:39.440903,,Loan Management System
LN00000794,CUST00001898,Home Loan,8810285.81,8.13,81,141688.86,Active,2024-08-12,2026-08-03 11:22:39.440903,,Loan Management System
LN00000795,CUST00002787,Car Loan,1704025.74,17.39,51,47497.49,Active,2024-10-25,2026-08-03 11:22:39.440903,,Loan Management System
LN00000796,CUST00004304,Education Loan,2931155.65,8.93,167,30718.54,Active,2020-06-15,2026-08-03 11:22:39.442498,,Loan Management System
LN00000797,CUST00001993,Home Loan,6360406.77,9.41,118,82828.68,Active,2019-10-31,2026-08-03 11:22:39.442664,,Loan Management System
LN00000798,CUST00003273,Education Loan,3423779.4,16.29,176,51254.11,Active,2022-04-01,2026-08-03 11:22:39.442664,,Loan Management System
LN00000799,CUST00002332,Car Loan,1013827.47,7.27,24,45515.87,Active,2015-08-28,2026-08-03 11:22:39.442664,,Loan Management System
LN00000800,CUST00002224,Car Loan,2864311.74,10.61,42,81940.09,Active,2016-04-04,2026-08-03 11:22:39.443508,,Loan Management System
LN00000801,CUST00002043,Car Loan,2720332.05,10.15,69,52204.49,Active,2019-01-26,2026-08-03 11:22:39.443508,,Loan Management System
LN00000802,CUST00003908,Car Loan,2141682.76,8.25,84,33648.1,Active,2012-11-26,2026-08-03 11:22:39.443508,,Loan Management System
LN00000803,CUST00000191,Personal Loan,671045.72,6.56,27,26800.59,Closed,2023-09-22,2026-08-03 11:22:39.443508,,Loan Management System
LN00000804,CUST00000707,Education Loan,2599270.32,9.68,128,32638.32,Active,2016-06-12,2026-08-03 11:22:39.443508,,Loan Management System
LN00000805,CUST00001634,Education Loan,3523754.74,11.82,127,48747.89,Closed,2015-07-30,2026-08-03 11:22:39.444599,,Loan Management System
LN00000806,CUST00002236,Personal Loan,207807.32,13.92,17,13539.37,Closed,2016-03-17,2026-08-03 11:22:39.444599,,Loan Management System
LN00000807,CUST00003438,Business Loan,3230032.54,12.69,45,90578.61,Closed,2017-04-19,2026-08-03 11:22:39.444599,,Loan Management System
LN00000808,CUST00003851,Car Loan,2236791.03,16.76,76,47951.54,Closed,2017-01-09,2026-08-03 11:22:39.444599,,Loan Management System
LN00000809,CUST00002059,Business Loan,11788565.35,15.35,39,385801.67,Pending,2020-10-10,2026-08-03 11:22:39.445589,,Loan Management System
LN00000810,CUST00003428,Car Loan,1721714.11,17.99,72,39258.76,Closed,2012-12-15,2026-08-03 11:22:39.445589,,Loan Management System
LN00000811,CUST00002140,Home Loan,4228734.29,16.75,208,62524.47,Active,2013-12-09,2026-08-03 11:22:39.445589,,Loan Management System
LN00000812,CUST00001235,Car Loan,453551.27,10.68,13,37100.63,Closed,2014-02-25,2026-08-03 11:22:39.445589,,Loan Management System
LN00000813,CUST00004386,Business Loan,16227531.11,13.56,33,591855.42,Closed,2015-07-10,2026-08-03 11:22:39.446595,,Loan Management System
LN00000814,CUST00003208,Home Loan,2012612.97,13.01,349,22338.45,Closed,2018-02-07,2026-08-03 11:22:39.446595,,Loan Management System
LN00000815,CUST00002181,Gold Loan,1846401.53,12.06,25,83890.92,Active,2023-05-24,2026-08-03 11:22:39.446595,,Loan Management System
LN00000816,CUST00001357,Education Loan,1003824.64,9.54,95,15094.35,Active,2014-03-09,2026-08-03 11:22:39.446595,,Loan Management System
LN00000817,CUST00002795,Home Loan,9123397.88,10.65,300,87120.7,Pending,2023-08-09,2026-08-03 11:22:39.446595,,Loan Management System
LN00000818,CUST00004736,Business Loan,1278141.62,13.96,25,59214.79,Closed,2015-03-24,2026-08-03 11:22:39.447597,,Loan Management System
LN00000819,CUST00002900,Car Loan,2523012.04,16.1,45,75049.14,Closed,2012-09-05,2026-08-03 11:22:39.447597,,Loan Management System
LN00000820,CUST00004315,Car Loan,1254646.79,10.85,21,65865.41,Active,2018-08-23,2026-08-03 11:22:39.447597,,Loan Management System
LN00000821,CUST00000287,Personal Loan,1365501.52,12.44,34,47860.27,Closed,2018-07-09,2026-08-03 11:22:39.447597,,Loan Management System
LN00000822,CUST00003380,Personal Loan,1199353.31,16.7,12,109216.04,Active,2017-03-20,2026-08-03 11:22:39.448590,,Loan Management System
LN00000823,CUST00002554,Home Loan,2073255.31,7.39,203,17921.34,Active,2020-10-25,2026-08-03 11:22:39.448590,,Loan Management System
LN00000824,CUST00002339,Home Loan,3941117.97,14.75,120,62981.99,Closed,2019-07-07,2026-08-03 11:22:39.448590,,Loan Management System
LN00000825,CUST00003022,Personal Loan,528825.91,7.8,55,11466.77,Active,2018-08-29,2026-08-03 11:22:39.448590,,Loan Management System
LN00000826,CUST00001640,Home Loan,2031839.47,16.08,71,44535.12,Active,2012-08-23,2026-08-03 11:22:39.449588,,Loan Management System
LN00000827,CUST00001723,Home Loan,6127302.77,8.05,322,46505.63,Active,2015-02-08,2026-08-03 11:22:39.449588,,Loan Management System
LN00000828,CUST00004661,Car Loan,356553.61,9.47,35,11698.72,Active,2025-10-03,2026-08-03 11:22:39.449588,,Loan Management System
LN00000829,CUST00004987,Personal Loan,1455403.35,13.83,58,34546.49,Closed,2018-09-25,2026-08-03 11:22:39.449588,,Loan Management System
LN00000830,CUST00003773,Business Loan,18971450.44,8.99,89,292834.11,Written Off,2018-03-19,2026-08-03 11:22:39.450594,,Loan Management System
LN00000831,CUST00001640,Business Loan,3826052.29,16.05,88,74230.67,Active,2024-09-06,2026-08-03 11:22:39.450594,,Loan Management System
LN00000832,CUST00000615,Car Loan,2348972.32,13.67,77,45979.61,Active,2021-07-10,2026-08-03 11:22:39.450594,,Loan Management System
LN00000833,CUST00003223,Education Loan,1436417.97,11.71,53,34841.33,Active,2023-06-02,2026-08-03 11:22:39.450594,,Loan Management System
LN00000834,CUST00001776,Personal Loan,207426.67,8.83,44,5535.68,Closed,2011-12-02,2026-08-03 11:22:39.450594,,Loan Management System
LN00000835,CUST00003638,Business Loan,12307464.85,8.54,90,185656.83,Closed,2026-02-28,2026-08-03 11:22:39.450594,,Loan Management System
LN00000836,CUST00001765,Business Loan,10862884.03,15.15,23,547139.67,Active,2024-08-11,2026-08-03 11:22:39.452136,,Loan Management System
LN00000837,CUST00000533,Home Loan,6233009.18,16.02,280,85291.59,Active,2021-05-19,2026-08-03 11:22:39.452336,,Loan Management System
LN00000838,CUST00004149,Personal Loan,112985.51,12.59,26,4987.83,Pending,2018-01-21,2026-08-03 11:22:39.452452,,Loan Management System
LN00000839,CUST00003225,Personal Loan,1164573.92,10.53,59,25371.62,Pending,2019-09-13,2026-08-03 11:22:39.452452,,Loan Management System
LN00000840,CUST00004516,Business Loan,11734355.93,11.39,44,327489.82,Active,2011-09-08,2026-08-03 11:22:39.452452,,Loan Management System
LN00000841,CUST00002956,Home Loan,8661005.85,9.76,338,75316.02,Active,2017-07-27,2026-08-03 11:22:39.453355,,Loan Management System
LN00000842,CUST00001241,Home Loan,7236913.95,15.58,355,94933.36,Active,2016-08-31,2026-08-03 11:22:39.453355,,Loan Management System
LN00000843,CUST00002357,Car Loan,1250083.67,8.86,52,29037.1,Active,2024-05-27,2026-08-03 11:22:39.453355,,Loan Management System
LN00000844,CUST00000310,Home Loan,4547680.1,13.23,193,57007.0,Defaulted,2018-03-22,2026-08-03 11:22:39.453355,,Loan Management System
LN00000845,CUST00004666,Personal Loan,580183.94,9.67,55,13100.33,Active,2026-02-08,2026-08-03 11:22:39.454426,,Loan Management System
LN00000846,CUST00004163,Home Loan,5744997.01,12.91,151,77135.33,Active,2025-10-21,2026-08-03 11:22:39.454426,,Loan Management System
LN00000847,CUST00003044,Car Loan,910577.41,10.03,56,20428.19,Closed,2018-09-18,2026-08-03 11:22:39.454426,,Loan Management System
LN00000848,CUST00001555,Personal Loan,250199.35,16.43,19,15044.83,Closed,2020-09-28,2026-08-03 11:22:39.454426,,Loan Management System
LN00000849,CUST00004779,Personal Loan,1064001.59,8.36,25,46521.57,Active,2024-04-20,2026-08-03 11:22:39.454426,,Loan Management System
LN00000850,CUST00000192,Education Loan,3223329.56,13.56,49,86027.86,Active,2024-01-31,2026-08-03 11:22:39.455439,,Loan Management System
LN00000851,CUST00000538,Gold Loan,38094.32,7.55,12,3305.84,Active,2020-11-16,2026-08-03 11:22:39.455439,,Loan Management System
LN00000852,CUST00001692,Car Loan,446793.93,9.53,59,9514.46,Active,2025-03-12,2026-08-03 11:22:39.455439,,Loan Management System
LN00000853,CUST00003064,Home Loan,4151097.1,17.82,326,62152.48,Active,2021-11-06,2026-08-03 11:22:39.455439,,Loan Management System
LN00000854,CUST00003618,Gold Loan,167221.01,15.4,14,13125.75,Closed,2015-05-04,2026-08-03 11:22:39.456440,,Loan Management System
LN00000855,CUST00001342,Personal Loan,342475.5,14.05,45,9834.18,Active,2019-11-22,2026-08-03 11:22:39.456440,,Loan Management System
LN00000856,CUST00001068,Home Loan,6195391.67,12.43,178,76372.57,Closed,2015-04-27,2026-08-03 11:22:39.456440,,Loan Management System
LN00000857,CUST00004660,Car Loan,1207272.0,14.03,32,45441.4,Active,2016-03-24,2026-08-03 11:22:39.456440,,Loan Management System
LN00000858,CUST00000744,Personal Loan,629178.85,14.2,37,21097.1,Closed,2019-01-01,2026-08-03 11:22:39.457437,,Loan Management System
LN00000859,CUST00004817,Car Loan,2263391.51,7.29,23,105741.56,Active,2019-11-06,2026-08-03 11:22:39.457437,,Loan Management System
LN00000860,CUST00002028,Education Loan,2280544.08,13.2,124,33787.98,Written Off,2012-01-30,2026-08-03 11:22:39.457437,,Loan Management System
LN00000861,CUST00003575,Personal Loan,929226.94,8.74,37,28740.78,Closed,2018-03-15,2026-08-03 11:22:39.457437,,Loan Management System
LN00000862,CUST00003985,Personal Loan,640345.21,7.72,16,42245.17,Active,2017-04-21,2026-08-03 11:22:39.458429,,Loan Management System
LN00000863,CUST00002879,Personal Loan,219663.05,12.4,28,9074.87,Defaulted,2022-12-19,2026-08-03 11:22:39.458429,,Loan Management System
LN00000864,CUST00004995,Business Loan,11710430.64,14.48,60,275404.14,Closed,2023-02-21,2026-08-03 11:22:39.458429,,Loan Management System
LN00000865,CUST00002680,Education Loan,3054145.81,17.55,153,50100.53,Closed,2025-03-01,2026-08-03 11:22:39.458429,,Loan Management System
LN00000866,CUST00002764,Business Loan,17309453.95,12.04,45,479896.83,Active,2018-06-19,2026-08-03 11:22:39.459433,,Loan Management System
LN00000867,CUST00004183,Car Loan,2983754.49,14.28,41,92389.52,Closed,2023-11-27,2026-08-03 11:22:39.459433,,Loan Management System
LN00000868,CUST00004341,Personal Loan,561989.58,12.66,56,13341.59,Closed,2014-05-24,2026-08-03 11:22:39.459433,,Loan Management System
LN00000869,CUST00004762,Home Loan,1383589.59,14.25,235,17523.6,Active,2025-11-19,2026-08-03 11:22:39.459433,,Loan Management System
LN00000870,CUST00003770,Gold Loan,1204474.75,10.57,20,65948.28,Active,2019-07-16,2026-08-03 11:22:39.460433,,Loan Management System
LN00000871,CUST00002125,Education Loan,3727995.53,8.69,87,57907.04,Active,2013-10-04,2026-08-03 11:22:39.460433,,Loan Management System
LN00000872,CUST00001622,Home Loan,3021351.05,9.14,187,30358.67,Closed,2022-03-04,2026-08-03 11:22:39.460433,,Loan Management System
LN00000873,CUST00001123,Personal Loan,1179460.8,7.88,17,73551.96,Closed,2020-09-02,2026-08-03 11:22:39.460433,,Loan Management System
LN00000874,CUST00002069,Car Loan,1918715.53,15.29,81,38115.89,Written Off,2012-01-17,2026-08-03 11:22:39.460433,,Loan Management System
LN00000875,CUST00003593,Business Loan,7738332.44,10.13,85,127942.13,Defaulted,2018-04-16,2026-08-03 11:22:39.461434,,Loan Management System
LN00000876,CUST00002328,Personal Loan,1477372.29,17.03,29,62499.74,Active,2021-08-27,2026-08-03 11:22:39.461434,,Loan Management System
LN00000877,CUST00002068,Education Loan,600159.21,12.55,144,8083.66,Active,2021-03-10,2026-08-03 11:22:39.461434,,Loan Management System
LN00000878,CUST00000161,Car Loan,1606930.59,11.03,34,55247.02,Active,2022-11-12,2026-08-03 11:22:39.461434,,Loan Management System
LN00000879,CUST00003286,Home Loan,5422948.83,10.13,64,110022.66,Active,2012-01-18,2026-08-03 11:22:39.462436,,Loan Management System
LN00000880,CUST00000264,Home Loan,6019578.08,10.24,192,63861.26,Active,2013-01-05,2026-08-03 11:22:39.462436,,Loan Management System
LN00000881,CUST00001011,Personal Loan,440641.93,17.52,33,16922.17,Active,2022-07-09,2026-08-03 11:22:39.463028,,Loan Management System
LN00000882,CUST00000764,Personal Loan,355272.1,14.56,35,12518.59,Active,2018-11-17,2026-08-03 11:22:39.463028,,Loan Management System
LN00000883,CUST00004963,Personal Loan,703557.04,13.07,48,18899.13,Closed,2013-11-23,2026-08-03 11:22:39.463028,,Loan Management System
LN00000884,CUST00004563,Business Loan,14555901.46,15.75,83,288947.1,Active,2026-05-02,2026-08-03 11:22:39.463028,,Loan Management System
LN00000885,CUST00000254,Personal Loan,261473.42,17.53,21,14548.48,Active,2019-06-10,2026-08-03 11:22:39.463028,,Loan Management System
LN00000886,CUST00002294,Home Loan,4504446.36,8.05,324,34128.74,Active,2014-09-05,2026-08-03 11:22:39.464120,,Loan Management System
LN00000887,CUST00001612,Personal Loan,755599.29,9.39,48,18943.36,Active,2012-06-10,2026-08-03 11:22:39.464120,,Loan Management System
LN00000888,CUST00004041,Home Loan,2051747.86,8.98,190,20270.58,Active,2016-01-05,2026-08-03 11:22:39.464120,,Loan Management System
LN00000889,CUST00000376,Car Loan,1459593.49,10.35,58,32088.68,Active,2018-01-13,2026-08-03 11:22:39.464120,,Loan Management System
LN00000890,CUST00003374,Car Loan,2468044.47,10.46,64,50478.29,Active,2017-02-26,2026-08-03 11:22:39.465128,,Loan Management System
LN00000891,CUST00004689,Business Loan,19280772.94,8.79,85,305532.97,Closed,2015-03-10,2026-08-03 11:22:39.465128,,Loan Management System
LN00000892,CUST00002137,Car Loan,2942244.77,9.77,53,68572.4,Closed,2019-04-28,2026-08-03 11:22:39.465128,,Loan Management System
LN00000893,CUST00001827,Personal Loan,1117962.94,16.73,36,39708.36,Closed,2017-02-22,2026-08-03 11:22:39.465128,,Loan Management System
LN00000894,CUST00004354,Personal Loan,1437061.92,16.48,52,38849.8,Closed,2017-04-30,2026-08-03 11:22:39.466128,,Loan Management System
LN00000895,CUST00002643,Personal Loan,965346.44,13.07,16,66071.03,Active,2024-07-15,2026-08-03 11:22:39.466128,,Loan Management System
LN00000896,CUST00001970,Personal Loan,504548.99,14.01,57,12171.05,Active,2018-01-13,2026-08-03 11:22:39.466128,,Loan Management System
LN00000897,CUST00001924,Car Loan,959494.68,11.62,58,21699.05,Closed,2016-04-27,2026-08-03 11:22:39.466128,,Loan Management System
LN00000898,CUST00004686,Car Loan,1460808.24,8.42,14,109917.69,Active,2024-05-18,2026-08-03 11:22:39.467125,,Loan Management System
