merchant_id,merchant_name,merchant_category,merchant_type,merchant_city,merchant_state,merchant_country,merchant_status,accepts_upi,accepts_cards,average_ticket_size,onboarding_date,created_at,updated_at,source_system
MER00000761,New Dhar Institute,Education,Local,ERODE,TAMIL NADU,India,Active,Yes,Yes,20422.63,2024-03-11,2026-08-03 11:19:40.873035,,Enterprise System
MER00000762,Royal Balasubramanian Digital,E-Commerce,Local,SIROHI,RAJASTHAN,India,Active,Yes,Yes,16517.43,2013-02-23,2026-08-03 11:19:40.874044,,Enterprise System
MER00000763,Om Wali Transport,Travel,Local,KOLLAM,KERALA,India,Active,Yes,Yes,13708.55,2015-03-31,2026-08-03 11:19:40.874044,,Enterprise System
MER00000764,Sai Puri Stores,Grocery,National,RAIPUR,CHHATTISGARH,India,Active,Yes,Yes,2361.24,2018-09-23,2026-08-03 11:19:40.875043,,Enterprise System
MER00000765,New Setty Provision Store,Grocery,Local,MORENA,MADHYA PRADESH,India,Suspended,Yes,Yes,3381.83,2017-05-21,2026-08-03 11:19:40.875043,,Enterprise System
MER00000766,Royal Dugar Supermarket,Grocery,Local,JALAUN,UTTAR PRADESH,India,Active,Yes,Yes,1044.81,2017-11-18,2026-08-03 11:19:40.876044,,Enterprise System
MER00000767,Shree Muni Transport,Travel,Local,UDAIPUR,RAJASTHAN,India,Active,Yes,Yes,13032.22,2023-11-11,2026-08-03 11:19:40.876044,,Enterprise System
MER00000768,Shree Nair Petrol Pump,Fuel,National,UDAM SINGH NAGAR,UTTARAKHAND,India,Active,Yes,No,1358.29,2024-10-20,2026-08-03 11:19:40.877043,,Enterprise System
MER00000769,Om Chad Networks,Telecom,Local,THRISSUR,KERALA,India,Active,Yes,Yes,4731.25,2012-06-24,2026-08-03 11:19:40.877043,,Enterprise System
MER00000770,New Dugal Services,Other,Local,SIVASAGAR,ASSAM,India,Active,Yes,Yes,17111.2,2014-04-07,2026-08-03 11:19:40.878044,,Enterprise System
MER00000771,Shree Bawa Outlet,Retail,Local,KARAULI,RAJASTHAN,India,Active,Yes,Yes,15399.7,2023-01-19,2026-08-03 11:19:40.878044,,Enterprise System
MER00000772,Om Bumb Fresh,Grocery,Regional,RATNAGIRI,MAHARASHTRA,India,Active,Yes,Yes,4269.84,2016-03-19,2026-08-03 11:19:40.879044,,Enterprise System
MER00000773,Sri Savant Learning Centre,Education,Local,SARAIKELA KHARSAWAN,JHARKHAND,India,Active,Yes,Yes,18731.67,2022-11-06,2026-08-03 11:19:40.879044,,Enterprise System
MER00000774,Prime Samra Academy,Education,Regional,TIRUVANNAMALAI,TAMIL NADU,India,Active,Yes,Yes,89505.45,2019-11-06,2026-08-03 11:19:40.880044,,Enterprise System
MER00000775,Sai Sathe Energy,Fuel,Local,24 PARAGANAS NORTH,WEST BENGAL,India,Active,Yes,No,4920.27,2018-08-19,2026-08-03 11:19:40.880044,,Enterprise System
MER00000776,Prime Mahajan Energy,Fuel,Regional,SIRMAUR,HIMACHAL PRADESH,India,Active,Yes,Yes,1642.81,2015-04-03,2026-08-03 11:19:40.881044,,Enterprise System
MER00000777,Om Vala Kitchen,Restaurant,Local,DHARWAD,KARNATAKA,India,Inactive,Yes,Yes,2194.94,2013-07-10,2026-08-03 11:19:40.881044,,Enterprise System
MER00000778,Prime Pai Corporation,Government,Local,SITAMARHI,BIHAR,India,Active,Yes,Yes,10114.31,2018-11-25,2026-08-03 11:19:40.881044,,Enterprise System
MER00000779,Om Choudhry Medical Centre,Healthcare,Local,MAYURBHANJ,ODISHA,India,Active,Yes,Yes,56368.82,2016-05-28,2026-08-03 11:19:40.882666,,Enterprise System
MER00000780,Shree Sur Restaurant,Restaurant,Local,VIJAYAPURA,KARNATAKA,India,Active,Yes,Yes,839.84,2020-07-20,2026-08-03 11:19:40.882666,,Enterprise System
MER00000781,National Morar Institute,Education,Local,NADIA,WEST BENGAL,India,Active,Yes,Yes,192356.0,2012-05-11,2026-08-03 11:19:40.883562,,Enterprise System
MER00000782,Sri Kannan Kitchen,Restaurant,Local,BUXAR,BIHAR,India,Active,Yes,Yes,2511.19,2018-04-24,2026-08-03 11:19:40.883562,,Enterprise System
MER00000783,Sri Bhakta Institute,Education,Local,HOWRAH,WEST BENGAL,India,Active,Yes,Yes,19335.05,2011-09-19,2026-08-03 11:19:40.884561,,Enterprise System
MER00000784,New Jayaraman Petrol Pump,Fuel,Local,MANDI,HIMACHAL PRADESH,India,Active,Yes,No,2457.91,2016-09-17,2026-08-03 11:19:40.884561,,Enterprise System
MER00000785,Om Kakar Energy,Fuel,National,DHANBAD,JHARKHAND,India,Active,Yes,Yes,1019.8,2024-08-22,2026-08-03 11:19:40.885560,,Enterprise System
MER00000786,Om Devan Water Supply,Utilities,Regional,NALANDA,BIHAR,India,Active,Yes,Yes,10376.02,2024-08-02,2026-08-03 11:19:40.885560,,Enterprise System
MER00000787,Sri Kumer Learning Centre,Education,Local,MUZAFFARNAGAR,UTTAR PRADESH,India,Active,Yes,Yes,96388.48,2016-07-05,2026-08-03 11:19:40.886560,,Enterprise System
MER00000788,Modern Narang Cafe,Restaurant,Local,THRISSUR,KERALA,India,Active,Yes,Yes,4511.02,2013-08-17,2026-08-03 11:19:40.886560,,Enterprise System
MER00000789,Om Amble Arcade,Entertainment,Regional,DARJEELING,WEST BENGAL,India,Active,Yes,Yes,7353.44,2020-01-18,2026-08-03 11:19:40.887560,,Enterprise System
MER00000790,New Sani Store,Retail,Local,TIRUCHIRAPPALLI,TAMIL NADU,India,Active,Yes,Yes,22298.3,2014-07-29,2026-08-03 11:19:40.887560,,Enterprise System
MER00000791,Modern Dayal Travels,Travel,Regional,KENDRAPARA,ODISHA,India,Active,Yes,Yes,64404.33,2018-01-20,2026-08-03 11:19:40.888560,,Enterprise System
MER00000792,Royal Walia Fashion,Retail,Local,GADAG,KARNATAKA,India,Active,Yes,Yes,19708.73,2023-07-23,2026-08-03 11:19:40.888560,,Enterprise System
MER00000793,Sai Karpe Outlet,Retail,Local,KOKRAJHAR,ASSAM,India,Active,Yes,Yes,1952.0,2020-02-05,2026-08-03 11:19:40.889560,,Enterprise System
MER00000794,National Pandya Store,Retail,Local,KOLLAM,KERALA,India,Active,Yes,Yes,23042.4,2012-10-23,2026-08-03 11:19:40.889560,,Enterprise System
MER00000795,Royal Ranganathan Fresh,Grocery,Local,KARIMNAGAR,TELANGANA,India,Active,Yes,Yes,1495.27,2026-03-31,2026-08-03 11:19:40.890560,,Enterprise System
MER00000796,Modern Basak Travels,Travel,Regional,CHITTORGARH,RAJASTHAN,India,Active,Yes,Yes,6056.94,2019-01-03,2026-08-03 11:19:40.890560,,Enterprise System
MER00000797,Shree Bahl Digital,E-Commerce,Local,EAST KHASI HILLS,MEGHALAYA,India,Active,Yes,No,26995.19,2019-05-29,2026-08-03 11:19:40.891561,,Enterprise System
MER00000798,Sri Brahmbhatt Communications,Telecom,National,VILLUPURAM,TAMIL NADU,India,Active,Yes,Yes,1088.6,2026-04-02,2026-08-03 11:19:40.891561,,Enterprise System
MER00000799,Sri Munshi Academy,Education,Regional,KHORDHA,ODISHA,India,Suspended,Yes,Yes,104856.6,2021-05-19,2026-08-03 11:19:40.892561,,Enterprise System
MER00000800,Modern Sanghvi Electricity,Utilities,Local,KOTTAYAM,KERALA,India,Active,Yes,Yes,4537.59,2021-05-04,2026-08-03 11:19:40.893071,,Enterprise System
MER00000801,Sri Ravel Water Supply,Utilities,Local,KANGRA,HIMACHAL PRADESH,India,Active,Yes,Yes,10399.58,2023-08-28,2026-08-03 11:19:40.893071,,Enterprise System
MER00000802,Royal Sahni Digital,E-Commerce,Local,IDUKKI,KERALA,India,Suspended,Yes,No,44769.31,2016-07-05,2026-08-03 11:19:40.894080,,Enterprise System
MER00000803,Modern Contractor Online,E-Commerce,Local,AURANGABAD,BIHAR,India,Active,Yes,Yes,26276.32,2018-06-23,2026-08-03 11:19:40.894080,,Enterprise System
MER00000804,Sri Bail Academy,Education,Local,GODDA,JHARKHAND,India,Active,No,Yes,223644.77,2017-02-10,2026-08-03 11:19:40.895081,,Enterprise System
MER00000805,Modern Garg Fresh,Grocery,Local,DHAR,MADHYA PRADESH,India,Active,No,Yes,4214.83,2025-03-21,2026-08-03 11:19:40.895081,,Enterprise System
MER00000806,National Sharma Gas Services,Utilities,Regional,BHARATPUR,RAJASTHAN,India,Active,Yes,Yes,14165.41,2025-09-28,2026-08-03 11:19:40.896079,,Enterprise System
MER00000807,Prime Pathak Medical Centre,Healthcare,Local,KANGRA,HIMACHAL PRADESH,India,Active,Yes,Yes,49444.8,2013-01-31,2026-08-03 11:19:40.896079,,Enterprise System
MER00000808,New Sarkar Supermarket,Grocery,Local,JANGOAN,TELANGANA,India,Active,Yes,Yes,4864.55,2025-12-14,2026-08-03 11:19:40.897079,,Enterprise System
MER00000809,Modern Cherian Hospital,Healthcare,Local,LATUR,MAHARASHTRA,India,Active,Yes,Yes,52474.94,2015-09-22,2026-08-03 11:19:40.897079,,Enterprise System
MER00000810,Sai Sarin Cafe,Restaurant,Local,CUTTACK,ODISHA,India,Active,Yes,Yes,4095.04,2021-08-09,2026-08-03 11:19:40.898079,,Enterprise System
MER00000811,Shree Rattan Restaurant,Restaurant,National,DEORIA,UTTAR PRADESH,India,Active,Yes,Yes,4301.15,2020-07-01,2026-08-03 11:19:40.898079,,Enterprise System
MER00000812,Shree Brar Restaurant,Restaurant,Local,Shahid Bhagat Singh Nagar,PUNJAB,India,Active,Yes,No,1029.69,2018-04-27,2026-08-03 11:19:40.899079,,Enterprise System
MER00000813,National Mukherjee Dhaba,Restaurant,Local,CHITTOOR,ANDHRA PRADESH,India,Active,Yes,Yes,3505.53,2024-04-10,2026-08-03 11:19:40.899079,,Enterprise System
MER00000814,Sai Nori Transport,Travel,Regional,GURDASPUR,PUNJAB,India,Active,Yes,Yes,72844.44,2015-05-10,2026-08-03 11:19:40.900080,,Enterprise System
MER00000815,Modern Nath Multiplex,Entertainment,Local,VIDISHA,MADHYA PRADESH,India,Active,Yes,No,2986.35,2024-11-03,2026-08-03 11:19:40.900080,,Enterprise System
MER00000816,Shree Ganguly Gas Services,Utilities,Local,KAMRUP METRO,ASSAM,India,Active,Yes,Yes,5463.66,2012-11-19,2026-08-03 11:19:40.901079,,Enterprise System
MER00000817,Royal Uppal Academy,Education,Local,ARVALLI,GUJARAT,India,Active,Yes,Yes,79703.55,2022-05-11,2026-08-03 11:19:40.901079,,Enterprise System
MER00000818,Shree Comar Clinic,Healthcare,Local,TUTICORIN,TAMIL NADU,India,Active,Yes,Yes,90239.57,2020-08-12,2026-08-03 11:19:40.901079,,Enterprise System
MER00000819,Sai Uppal Provision Store,Grocery,Local,GAYA,BIHAR,India,Active,Yes,Yes,623.97,2014-11-19,2026-08-03 11:19:40.902701,,Enterprise System
MER00000820,Royal Palla Kitchen,Restaurant,Local,ALWAR,RAJASTHAN,India,Active,Yes,Yes,1672.72,2017-07-23,2026-08-03 11:19:40.902701,,Enterprise System
MER00000821,Royal Divan Telecom,Telecom,Local,SINGRAULI,MADHYA PRADESH,India,Suspended,Yes,No,1227.58,2015-08-10,2026-08-03 11:19:40.903597,,Enterprise System
MER00000822,National Chauhan Provision Store,Grocery,Local,CHIKKAMAGALURU,KARNATAKA,India,Active,Yes,Yes,4244.31,2014-01-28,2026-08-03 11:19:40.903597,,Enterprise System
MER00000823,Modern Kunda Fashion,Retail,Local,THE NILGIRIS,TAMIL NADU,India,Active,Yes,Yes,19993.47,2014-12-10,2026-08-03 11:19:40.904597,,Enterprise System
MER00000824,National Ghose Arcade,Entertainment,Regional,AMBALA,HARYANA,India,Active,Yes,Yes,3397.72,2021-11-01,2026-08-03 11:19:40.904597,,Enterprise System
MER00000825,Sai Dua Arcade,Entertainment,Regional,JHUNJHUNU,RAJASTHAN,India,Active,Yes,Yes,6942.87,2024-07-08,2026-08-03 11:19:40.905596,,Enterprise System
MER00000826,Royal Borra Transport,Travel,National,EAST SINGHBUM,JHARKHAND,India,Active,Yes,No,40421.23,2014-08-07,2026-08-03 11:19:40.905596,,Enterprise System
MER00000827,Prime Tak Arcade,Entertainment,Regional,EAST DISTRICT,SIKKIM,India,Active,Yes,Yes,2150.88,2019-06-24,2026-08-03 11:19:40.906596,,Enterprise System
MER00000828,National Sen Water Supply,Utilities,Local,ALWAR,RAJASTHAN,India,Active,Yes,Yes,12735.71,2023-03-05,2026-08-03 11:19:40.906596,,Enterprise System
MER00000829,National Naidu Fresh,Grocery,Local,BENGALURU URBAN,KARNATAKA,India,Active,Yes,Yes,1080.79,2026-04-16,2026-08-03 11:19:40.907596,,Enterprise System
MER00000830,National Mutti Mart,Grocery,Local,BASTI,UTTAR PRADESH,India,Closed,Yes,No,1129.65,2014-02-26,2026-08-03 11:19:40.907596,,Enterprise System
MER00000831,Shree Sarraf Petrol Pump,Fuel,Regional,RAJKOT,GUJARAT,India,Active,Yes,Yes,732.28,2012-09-30,2026-08-03 11:19:40.908596,,Enterprise System
MER00000832,Shree Singh Electricity,Utilities,Regional,MUZAFFARPUR,BIHAR,India,Active,Yes,No,13538.45,2019-02-09,2026-08-03 11:19:40.908596,,Enterprise System
MER00000833,Modern Mitter Restaurant,Restaurant,Local,NARSINGHPUR,MADHYA PRADESH,India,Active,Yes,Yes,2962.12,2025-02-18,2026-08-03 11:19:40.909596,,Enterprise System
MER00000834,Sri Maharaj Kitchen,Restaurant,Local,CACHAR,ASSAM,India,Active,Yes,Yes,1738.7,2021-08-24,2026-08-03 11:19:40.909596,,Enterprise System
MER00000835,Prime Bhalla Digital,E-Commerce,Regional,CHIRANG,ASSAM,India,Active,Yes,Yes,10941.2,2017-07-28,2026-08-03 11:19:40.910597,,Enterprise System
MER00000836,Prime Tripathi Petrol Pump,Fuel,Regional,PATHANAMTHITTA,KERALA,India,Active,Yes,Yes,1121.29,2012-11-06,2026-08-03 11:19:40.910597,,Enterprise System
MER00000837,Sai Mukherjee Cafe,Restaurant,National,BIKANER,RAJASTHAN,India,Active,Yes,Yes,3649.44,2019-06-11,2026-08-03 11:19:40.911597,,Enterprise System
MER00000838,Shree Seth Digital,E-Commerce,National,KAMAREDDY,TELANGANA,India,Active,Yes,Yes,47060.16,2012-03-23,2026-08-03 11:19:40.911597,,Enterprise System
MER00000839,Royal Bhandari Institute,Education,Local,MAHESANA,GUJARAT,India,Active,No,Yes,204001.32,2017-11-10,2026-08-03 11:19:40.912596,,Enterprise System
MER00000840,Royal Mangat Outlet,Retail,Local,KOTTAYAM,KERALA,India,Active,Yes,No,6760.58,2012-11-21,2026-08-03 11:19:40.913106,,Enterprise System
MER00000841,Royal Chana Fashion,Retail,Local,LAKHIMPUR,ASSAM,India,Active,Yes,Yes,22046.95,2022-01-18,2026-08-03 11:19:40.913106,,Enterprise System
MER00000842,Prime Tripathi Electricity,Utilities,Local,KACHCHH,GUJARAT,India,Active,Yes,Yes,11133.05,2018-02-16,2026-08-03 11:19:40.914115,,Enterprise System
MER00000843,Modern Shere Authority,Government,Local,WEST KAMENG,ARUNACHAL PRADESH,India,Active,Yes,Yes,13787.53,2021-06-17,2026-08-03 11:19:40.914115,,Enterprise System
MER00000844,Prime Barman Mart,Retail,Regional,PATHANAMTHITTA,KERALA,India,Active,Yes,Yes,19168.4,2019-03-28,2026-08-03 11:19:40.915114,,Enterprise System
MER00000845,New Guha Arcade,Entertainment,Local,BELAGAVI,KARNATAKA,India,Active,Yes,Yes,2652.72,2017-01-20,2026-08-03 11:19:40.915114,,Enterprise System
MER00000846,Sri Soni Travels,Travel,Local,MADURAI,TAMIL NADU,India,Active,Yes,Yes,10626.88,2020-02-12,2026-08-03 11:19:40.916114,,Enterprise System
MER00000847,Prime Dora Tours,Travel,Local,KOTTAYAM,KERALA,India,Active,Yes,Yes,44883.51,2012-08-21,2026-08-03 11:19:40.916114,,Enterprise System
MER00000848,National Seshadri Fuel Station,Fuel,Local,ANUGUL,ODISHA,India,Active,Yes,Yes,5090.73,2013-05-07,2026-08-03 11:19:40.917117,,Enterprise System
MER00000849,Shree Oza Travels,Travel,National,CHENNAI,TAMIL NADU,India,Active,Yes,No,73085.44,2023-09-27,2026-08-03 11:19:40.917117,,Enterprise System
MER00000850,New Chad Supermarket,Grocery,Local,BANKA,BIHAR,India,Active,Yes,Yes,1934.41,2020-03-03,2026-08-03 11:19:40.918114,,Enterprise System
MER00000851,Sri Gera Corporation,Government,Regional,IDUKKI,KERALA,India,Active,Yes,Yes,34006.89,2012-04-02,2026-08-03 11:19:40.918114,,Enterprise System
MER00000852,Royal Kota Traders,Retail,National,MYSURU,KARNATAKA,India,Active,Yes,Yes,9860.8,2023-08-17,2026-08-03 11:19:40.919114,,Enterprise System
MER00000853,Royal Sarma Cafe,Restaurant,National,KALAHANDI,ODISHA,India,Active,Yes,Yes,2190.49,2019-01-23,2026-08-03 11:19:40.919114,,Enterprise System
MER00000854,National Viswanathan Fashion,Retail,Local,GANJAM,ODISHA,India,Active,Yes,Yes,16357.27,2020-06-24,2026-08-03 11:19:40.920114,,Enterprise System
MER00000855,Sai Dutt Traders,Retail,Regional,MALAPPURAM,KERALA,India,Suspended,Yes,Yes,9895.64,2017-10-11,2026-08-03 11:19:40.920114,,Enterprise System
MER00000856,National Pradhan Restaurant,Restaurant,Local,KORAPUT,ODISHA,India,Active,Yes,Yes,4564.08,2016-05-25,2026-08-03 11:19:40.921114,,Enterprise System
MER00000857,Shree Ram Enterprise,Other,Local,FATEHGARH SAHIB,PUNJAB,India,Active,Yes,Yes,9587.08,2018-07-17,2026-08-03 11:19:40.921114,,Enterprise System
MER00000858,Om Nigam Communications,Telecom,Local,SIWAN,BIHAR,India,Active,Yes,No,4413.9,2023-02-19,2026-08-03 11:19:40.921114,,Enterprise System
MER00000859,Modern Ben Mart,Retail,Local,DIBRUGARH,ASSAM,India,Active,Yes,No,12730.66,2025-01-05,2026-08-03 11:19:40.922732,,Enterprise System
MER00000860,National Natt Networks,Telecom,Local,SIVAGANGA,TAMIL NADU,India,Active,Yes,Yes,4182.03,2012-09-15,2026-08-03 11:19:40.922732,,Enterprise System
MER00000861,Om Narayan Municipality,Government,Local,PUDUKKOTTAI,TAMIL NADU,India,Active,Yes,Yes,47552.48,2013-03-12,2026-08-03 11:19:40.923631,,Enterprise System
MER00000862,Sai Raju Travels,Travel,Local,NAGAUR,RAJASTHAN,India,Active,Yes,Yes,13103.07,2016-06-02,2026-08-03 11:19:40.923631,,Enterprise System
MER00000863,Sri Krishnan Dhaba,Restaurant,Local,SIWAN,BIHAR,India,Active,Yes,Yes,2591.7,2023-11-25,2026-08-03 11:19:40.924631,,Enterprise System
MER00000864,New Doctor Online,E-Commerce,Local,KODERMA,JHARKHAND,India,Active,Yes,No,37571.85,2017-04-04,2026-08-03 11:19:40.924631,,Enterprise System
MER00000865,Royal Bumb Digital,E-Commerce,National,24 PARAGANAS SOUTH,WEST BENGAL,India,Active,Yes,Yes,46044.54,2021-07-02,2026-08-03 11:19:40.925630,,Enterprise System
MER00000866,Sai Dhaliwal Supermarket,Grocery,Regional,AHMEDNAGAR,MAHARASHTRA,India,Active,Yes,Yes,2061.72,2017-07-15,2026-08-03 11:19:40.925630,,Enterprise System
MER00000867,Sri Mukherjee Tours,Travel,Local,SHIVAMOGGA,KARNATAKA,India,Active,Yes,Yes,34600.11,2022-09-30,2026-08-03 11:19:40.926630,,Enterprise System
MER00000868,Shree Ramanathan Telecom,Telecom,National,KARAULI,RAJASTHAN,India,Active,No,Yes,3711.42,2013-10-12,2026-08-03 11:19:40.926630,,Enterprise System
MER00000869,New Chad Electricity,Utilities,Regional,NIZAMABAD,TELANGANA,India,Active,Yes,Yes,11233.86,2016-11-07,2026-08-03 11:19:40.927630,,Enterprise System
MER00000870,Prime Puri Restaurant,Restaurant,Local,EAST SIANG,ARUNACHAL PRADESH,India,Active,No,No,673.64,2022-07-14,2026-08-03 11:19:40.927630,,Enterprise System
MER00000871,New Narasimhan Marketplace,E-Commerce,Regional,OSMANABAD,MAHARASHTRA,India,Active,Yes,Yes,6293.92,2025-06-02,2026-08-03 11:19:40.928630,,Enterprise System
MER00000872,Prime Datta Kitchen,Restaurant,National,JANJGIR-CHAMPA,CHHATTISGARH,India,Active,Yes,Yes,1995.42,2022-12-26,2026-08-03 11:19:40.928630,,Enterprise System
MER00000873,Sai Vyas Mart,Grocery,Local,EAST NIMAR,MADHYA PRADESH,India,Active,Yes,Yes,4083.32,2013-03-05,2026-08-03 11:19:40.929630,,Enterprise System
MER00000874,Prime Sampath Arcade,Entertainment,Local,ROHTAK,HARYANA,India,Active,Yes,Yes,2026.57,2020-03-27,2026-08-03 11:19:40.929630,,Enterprise System
MER00000875,New Pathak Institute,Education,Local,DURG,CHHATTISGARH,India,Active,Yes,Yes,24399.87,2011-11-24,2026-08-03 11:19:40.930630,,Enterprise System
MER00000876,National Patil Online,E-Commerce,National,SOLAN,HIMACHAL PRADESH,India,Active,Yes,Yes,21558.27,2016-11-03,2026-08-03 11:19:40.930630,,Enterprise System
MER00000877,Om Gole Travels,Travel,National,AURANGABAD,BIHAR,India,Active,Yes,Yes,35384.58,2015-03-25,2026-08-03 11:19:40.931630,,Enterprise System
MER00000878,National Om Water Supply,Utilities,Local,KOLAR,KARNATAKA,India,Active,Yes,Yes,10025.2,2024-08-14,2026-08-03 11:19:40.931630,,Enterprise System
MER00000879,New Sunder Mart,Grocery,Local,ANANTAPUR,ANDHRA PRADESH,India,Active,Yes,Yes,3661.86,2014-11-08,2026-08-03 11:19:40.932630,,Enterprise System
MER00000880,Sai Kara Gas Services,Utilities,Regional,Dhalai,TRIPURA,India,Active,Yes,Yes,3402.71,2013-12-04,2026-08-03 11:19:40.933140,,Enterprise System
MER00000881,National Dubey Store,Retail,Local,JANGOAN,TELANGANA,India,Active,Yes,Yes,16567.12,2012-11-24,2026-08-03 11:19:40.933140,,Enterprise System
MER00000882,Prime Merchant Dhaba,Restaurant,Local,AHMADABAD,GUJARAT,India,Active,Yes,Yes,4824.92,2025-12-14,2026-08-03 11:19:40.934149,,Enterprise System
MER00000883,National Chaudhuri Academy,Education,Local,UMARIA,MADHYA PRADESH,India,Active,Yes,Yes,242777.49,2020-03-22,2026-08-03 11:19:40.934149,,Enterprise System
MER00000884,Royal Zacharia Marketplace,E-Commerce,Local,KANNUR,KERALA,India,Active,Yes,Yes,39563.57,2025-10-17,2026-08-03 11:19:40.935148,,Enterprise System
MER00000885,National Vyas Mart,Grocery,Local,PURBA BARDHAMAN,WEST BENGAL,India,Active,Yes,No,3733.09,2012-03-24,2026-08-03 11:19:40.935148,,Enterprise System
MER00000886,Sai Nayar Dhaba,Restaurant,Local,KANKER,CHHATTISGARH,India,Active,Yes,Yes,4189.89,2026-06-30,2026-08-03 11:19:40.936148,,Enterprise System
MER00000887,Modern Deep Hospital,Healthcare,Local,DAUSA,RAJASTHAN,India,Active,Yes,Yes,50074.62,2021-09-30,2026-08-03 11:19:40.936148,,Enterprise System
MER00000888,Om Puri Tours,Travel,Local,KHEDA,GUJARAT,India,Active,Yes,Yes,70210.79,2014-03-18,2026-08-03 11:19:40.937148,,Enterprise System
MER00000889,Sai Gaba Corporation,Government,Regional,RAJOURI,JAMMU AND KASHMIR,India,Active,Yes,Yes,4112.02,2014-08-30,2026-08-03 11:19:40.937148,,Enterprise System
MER00000890,Prime Gandhi Marketplace,E-Commerce,Local,BENGALURU URBAN,KARNATAKA,India,Active,Yes,Yes,21980.63,2023-11-09,2026-08-03 11:19:40.938148,,Enterprise System
MER00000891,Royal Sarma Mart,Grocery,Local,PRAYAGRAJ,UTTAR PRADESH,India,Active,Yes,No,1794.89,2012-04-30,2026-08-03 11:19:40.938148,,Enterprise System
MER00000892,Sai Roy Cinema,Entertainment,Regional,BHIWANI,HARYANA,India,Active,Yes,Yes,7547.22,2017-10-13,2026-08-03 11:19:40.939148,,Enterprise System
MER00000893,Modern Khanna Multiplex,Entertainment,Regional,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,India,Active,Yes,Yes,6069.26,2019-02-22,2026-08-03 11:19:40.939148,,Enterprise System
MER00000894,New Mane Academy,Education,Local,SHAJAPUR,MADHYA PRADESH,India,Active,Yes,Yes,248472.97,2024-05-21,2026-08-03 11:19:40.940148,,Enterprise System
MER00000895,Royal Sen Energy,Fuel,Local,BALODA BAZAR,CHHATTISGARH,India,Active,Yes,Yes,1372.33,2015-07-27,2026-08-03 11:19:40.940148,,Enterprise System
MER00000896,Om Walla Online,E-Commerce,Regional,DATIA,MADHYA PRADESH,India,Active,Yes,Yes,28230.48,2015-08-28,2026-08-03 11:19:40.941148,,Enterprise System
MER00000897,Modern More Kitchen,Restaurant,Regional,BELAGAVI,KARNATAKA,India,Active,Yes,No,4303.69,2025-05-05,2026-08-03 11:19:40.941148,,Enterprise System
MER00000898,Sri Singh Digital,E-Commerce,Local,CUTTACK,ODISHA,India,Inactive,Yes,No,37861.49,2025-10-17,2026-08-03 11:19:40.941148,,Enterprise System
MER00000899,Sri Hari Networks,Telecom,Local,BIRBHUM,WEST BENGAL,India,Active,Yes,No,4572.73,2017-11-04,2026-08-03 11:19:40.942764,,Enterprise System
MER00000900,National Sastry Mart,Grocery,Regional,BENGALURU URBAN,KARNATAKA,India,Active,Yes,Yes,1914.12,2019-06-10,2026-08-03 11:19:40.942764,,Enterprise System
MER00000901,Sri Manda Online,E-Commerce,Local,LUCKNOW,UTTAR PRADESH,India,Active,Yes,Yes,40514.52,2024-10-28,2026-08-03 11:19:40.943665,,Enterprise System
MER00000902,Om Raja Hospital,Healthcare,Local,DINDORI,MADHYA PRADESH,India,Active,Yes,Yes,66834.53,2020-02-21,2026-08-03 11:19:40.943665,,Enterprise System
MER00000903,Om Wable Mart,Grocery,Regional,COIMBATORE,TAMIL NADU,India,Active,Yes,No,4505.62,2018-09-16,2026-08-03 11:19:40.944666,,Enterprise System
MER00000904,Om Edwin Networks,Telecom,Local,SARAIKELA KHARSAWAN,JHARKHAND,India,Active,Yes,Yes,4069.98,2025-06-25,2026-08-03 11:19:40.944666,,Enterprise System
MER00000905,Sri Iyengar Municipality,Government,Local,DINDORI,MADHYA PRADESH,India,Suspended,Yes,Yes,38200.43,2025-03-20,2026-08-03 11:19:40.945665,,Enterprise System
MER00000906,New Devi Learning Centre,Education,Local,GAYA,BIHAR,India,Active,Yes,Yes,132345.7,2026-06-09,2026-08-03 11:19:40.945665,,Enterprise System
MER00000907,Prime Krishna Energy,Fuel,Regional,PALAKKAD,KERALA,India,Active,Yes,Yes,2392.87,2012-06-22,2026-08-03 11:19:40.946665,,Enterprise System
MER00000908,Om Srivastava Digital,E-Commerce,National,WEST GODAVARI,ANDHRA PRADESH,India,Active,Yes,Yes,27357.94,2026-06-16,2026-08-03 11:19:40.946665,,Enterprise System
MER00000909,Sai Prabhu Digital,E-Commerce,Local,SHEOHAR,BIHAR,India,Active,Yes,Yes,44084.44,2021-01-07,2026-08-03 11:19:40.947665,,Enterprise System
MER00000910,Om Chauhan Fashion,Retail,Local,ERODE,TAMIL NADU,India,Active,Yes,Yes,13749.36,2023-09-09,2026-08-03 11:19:40.947665,,Enterprise System
MER00000911,Om Varty Provision Store,Grocery,Local,Tirupathur,TAMIL NADU,India,Active,Yes,Yes,4468.05,2026-01-24,2026-08-03 11:19:40.948665,,Enterprise System
MER00000912,National Dash Cafe,Restaurant,Regional,PUNE,MAHARASHTRA,India,Active,Yes,Yes,3726.93,2016-06-08,2026-08-03 11:19:40.948665,,Enterprise System
MER00000913,National Chacko Digital,E-Commerce,Local,BARWANI,MADHYA PRADESH,India,Active,Yes,No,22602.22,2024-07-26,2026-08-03 11:19:40.949665,,Enterprise System
