collateral_id,loan_id,asset_type,asset_value,valuation_date,created_at,updated_at,source_system
COL00001317,LN00001474,Property,4634470.14,2019-07-14,2026-07-25 01:44:21.974711,,Loan Management System
COL00001318,LN00001192,Gold,1865211.2,2015-02-14,2026-07-25 01:44:21.974711,,Loan Management System
COL00001319,LN00002212,Vehicle,2991825.77,2020-12-24,2026-07-25 01:44:21.974711,,Loan Management System
COL00001320,LN00002358,Property,21246896.14,2019-02-03,2026-07-25 01:44:21.974711,,Loan Management System
COL00001321,LN00000511,Property,4178241.01,2017-03-17,2026-07-25 01:44:21.974711,,Loan Management System
COL00001322,LN00001841,Vehicle,2658042.75,2023-11-24,2026-07-25 01:44:21.974711,,Loan Management System
COL00001323,LN00002484,Property,6316826.08,2020-08-15,2026-07-25 01:44:21.974711,,Loan Management System
COL00001324,LN00001214,Property,2284594.74,2023-06-19,2026-07-25 01:44:21.974711,,Loan Management System
COL00001325,LN00001972,Property,8300514.66,2022-02-09,2026-07-25 01:44:21.974711,,Loan Management System
COL00001326,LN00000009,Vehicle,2700424.4,2024-02-01,2026-07-25 01:44:21.974711,,Loan Management System
COL00001327,LN00001610,Property,988612.06,2022-04-23,2026-07-25 01:44:21.974711,,Loan Management System
COL00001328,LN00000069,Gold,2213857.29,2025-08-30,2026-07-25 01:44:21.974711,,Loan Management System
COL00001329,LN00000396,Vehicle,1852847.81,2024-04-07,2026-07-25 01:44:21.974711,,Loan Management System
COL00001330,LN00001564,Gold,2483772.32,2021-07-04,2026-07-25 01:44:21.974711,,Loan Management System
COL00001331,LN00002262,Vehicle,602703.09,2013-02-27,2026-07-25 01:44:21.974711,,Loan Management System
COL00001332,LN00001373,Gold,797499.75,2025-09-01,2026-07-25 01:44:21.974711,,Loan Management System
COL00001333,LN00000324,Property,7850380.91,2022-08-24,2026-07-25 01:44:21.974711,,Loan Management System
COL00001334,LN00001783,Gold,2531627.54,2025-08-31,2026-07-25 01:44:21.974711,,Loan Management System
COL00001335,LN00000092,Property,8694688.83,2025-09-28,2026-07-25 01:44:21.974711,,Loan Management System
COL00001336,LN00000711,Property,4289477.4,2022-04-16,2026-07-25 01:44:21.974711,,Loan Management System
COL00001337,LN00000310,Property,7709378.88,2018-05-28,2026-07-25 01:44:21.974711,,Loan Management System
COL00001338,LN00002062,Property,12173904.58,2013-10-24,2026-07-25 01:44:21.974711,,Loan Management System
COL00001339,LN00001333,Property,6175179.52,2018-07-31,2026-07-25 01:44:21.974711,,Loan Management System
COL00001340,LN00001571,Property,9250583.28,2025-12-03,2026-07-25 01:44:21.975801,,Loan Management System
COL00001341,LN00002171,Property,10735409.15,2021-02-18,2026-07-25 01:44:21.975801,,Loan Management System
COL00001342,LN00001017,Gold,2079208.13,2025-08-15,2026-07-25 01:44:21.975801,,Loan Management System
COL00001343,LN00000163,Property,6956384.34,2012-05-10,2026-07-25 01:44:21.975801,,Loan Management System
COL00001344,LN00000103,Vehicle,2719515.02,2012-10-03,2026-07-25 01:44:21.975801,,Loan Management System
COL00001345,LN00001967,Property,6470610.07,2018-10-14,2026-07-25 01:44:21.975801,,Loan Management System
COL00001346,LN00001145,Vehicle,1822721.72,2026-02-28,2026-07-25 01:44:21.975801,,Loan Management System
COL00001347,LN00001028,Gold,1815077.08,2017-04-08,2026-07-25 01:44:21.975801,,Loan Management System
COL00001348,LN00002177,Vehicle,1085916.91,2022-03-11,2026-07-25 01:44:21.975801,,Loan Management System
COL00001349,LN00002106,Property,19484057.04,2017-01-23,2026-07-25 01:44:21.975801,,Loan Management System
COL00001350,LN00000125,Property,11631843.62,2025-07-12,2026-07-25 01:44:21.975801,,Loan Management System
COL00001351,LN00002426,Vehicle,3661801.8,2017-11-06,2026-07-25 01:44:21.975801,,Loan Management System
COL00001352,LN00001507,Gold,1836547.02,2018-12-06,2026-07-25 01:44:21.975801,,Loan Management System
COL00001353,LN00001450,Property,6435391.39,2022-08-25,2026-07-25 01:44:21.975801,,Loan Management System
COL00001354,LN00000457,Vehicle,1378222.0,2015-12-31,2026-07-25 01:44:21.975801,,Loan Management System
COL00001355,LN00000580,Vehicle,2701703.14,2013-05-07,2026-07-25 01:44:21.975801,,Loan Management System
COL00001356,LN00001543,Property,19595498.55,2015-08-20,2026-07-25 01:44:21.975801,,Loan Management System
COL00001357,LN00000642,Vehicle,509194.69,2025-04-12,2026-07-25 01:44:21.975801,,Loan Management System
COL00001358,LN00002045,Vehicle,2938663.43,2023-01-09,2026-07-25 01:44:21.975801,,Loan Management System
COL00001359,LN00001601,Property,4474259.02,2025-09-23,2026-07-25 01:44:21.975801,,Loan Management System
COL00001360,LN00001619,Property,9988770.72,2023-02-17,2026-07-25 01:44:21.975801,,Loan Management System
COL00001361,LN00000920,Property,2355794.33,2025-10-30,2026-07-25 01:44:21.975801,,Loan Management System
COL00001362,LN00000847,Vehicle,1114869.93,2018-08-24,2026-07-25 01:44:21.975801,,Loan Management System
COL00001363,LN00000430,Vehicle,2589457.84,2020-06-13,2026-07-25 01:44:21.975801,,Loan Management System
COL00001364,LN00001832,Property,24478164.93,2017-08-22,2026-07-25 01:44:21.975801,,Loan Management System
COL00001365,LN00000114,Property,4491857.92,2022-05-29,2026-07-25 01:44:21.975801,,Loan Management System
COL00001366,LN00002006,Property,9523773.49,2015-03-19,2026-07-25 01:44:21.975801,,Loan Management System
COL00001367,LN00001138,Vehicle,3063411.67,2019-06-19,2026-07-25 01:44:21.975801,,Loan Management System
COL00001368,LN00001384,Property,1091119.2,2019-07-28,2026-07-25 01:44:21.975801,,Loan Management System
COL00001369,LN00000524,Vehicle,1577949.91,2013-06-10,2026-07-25 01:44:21.975801,,Loan Management System
COL00001370,LN00000366,Vehicle,2303302.62,2015-03-10,2026-07-25 01:44:21.975801,,Loan Management System
COL00001371,LN00000547,Vehicle,3763232.3,2022-11-19,2026-07-25 01:44:21.975801,,Loan Management System
COL00001372,LN00000622,Gold,600191.08,2013-05-25,2026-07-25 01:44:21.975801,,Loan Management System
COL00001373,LN00002477,Property,7267863.71,2022-02-12,2026-07-25 01:44:21.975801,,Loan Management System
COL00001374,LN00002242,Property,28568274.31,2020-06-12,2026-07-25 01:44:21.975801,,Loan Management System
COL00001375,LN00001578,Vehicle,1452553.26,2015-07-23,2026-07-25 01:44:21.975801,,Loan Management System
COL00001376,LN00001422,Property,7930964.41,2017-03-06,2026-07-25 01:44:21.975801,,Loan Management System
COL00001377,LN00000115,Property,8828532.85,2023-03-23,2026-07-25 01:44:21.975801,,Loan Management System
COL00001378,LN00000693,Property,8701380.63,2022-08-21,2026-07-25 01:44:21.975801,,Loan Management System
COL00001379,LN00001820,Gold,2341334.37,2015-12-29,2026-07-25 01:44:21.976790,,Loan Management System
COL00001380,LN00001803,Property,7397606.45,2015-10-28,2026-07-25 01:44:21.976790,,Loan Management System
COL00001381,LN00001286,Vehicle,3526128.29,2020-05-06,2026-07-25 01:44:21.976790,,Loan Management System
COL00001382,LN00000381,Property,10992257.18,2023-12-25,2026-07-25 01:44:21.976790,,Loan Management System
COL00001383,LN00000835,Property,12964195.22,2026-01-31,2026-07-25 01:44:21.976790,,Loan Management System
COL00001384,LN00002048,Property,1704225.83,2019-10-05,2026-07-25 01:44:21.976790,,Loan Management System
COL00001385,LN00000799,Vehicle,1494859.72,2015-08-18,2026-07-25 01:44:21.976790,,Loan Management System
COL00001386,LN00000346,Gold,2380812.5,2012-10-26,2026-07-25 01:44:21.976790,,Loan Management System
COL00001387,LN00000016,Property,11245688.8,2018-09-24,2026-07-25 01:44:21.976790,,Loan Management System
COL00001388,LN00001073,Property,5517482.8,2017-10-11,2026-07-25 01:44:21.976790,,Loan Management System
COL00001389,LN00001521,Vehicle,2189435.06,2025-02-04,2026-07-25 01:44:21.976790,,Loan Management System
COL00001390,LN00001550,Vehicle,2271900.95,2015-10-21,2026-07-25 01:44:21.976790,,Loan Management System
COL00001391,LN00001045,Vehicle,2916613.31,2011-09-09,2026-07-25 01:44:21.976790,,Loan Management System
COL00001392,LN00000239,Property,15686684.77,2024-01-04,2026-07-25 01:44:21.976790,,Loan Management System
COL00001393,LN00000927,Gold,3080400.4,2022-11-14,2026-07-25 01:44:21.976790,,Loan Management System
COL00001394,LN00002205,Property,10141658.87,2013-01-18,2026-07-25 01:44:21.976790,,Loan Management System
COL00001395,LN00000423,Property,16783493.4,2012-03-21,2026-07-25 01:44:21.976790,,Loan Management System
COL00001396,LN00000314,Gold,235565.1,2022-09-13,2026-07-25 01:44:21.976790,,Loan Management System
COL00001397,LN00002067,Property,21582268.89,2013-07-14,2026-07-25 01:44:21.976790,,Loan Management System
COL00001398,LN00000627,Property,13052207.92,2024-12-03,2026-07-25 01:44:21.976790,,Loan Management System
COL00001399,LN00001049,Property,7169703.76,2015-08-04,2026-07-25 01:44:21.976790,,Loan Management System
COL00001400,LN00002406,Property,7962341.34,2016-05-13,2026-07-25 01:44:21.976790,,Loan Management System
COL00001401,LN00002458,Vehicle,2485130.54,2015-03-10,2026-07-25 01:44:21.976790,,Loan Management System
COL00001402,LN00002421,Vehicle,3322907.24,2011-12-12,2026-07-25 01:44:21.976790,,Loan Management System
COL00001403,LN00001277,Vehicle,1538539.5,2022-12-29,2026-07-25 01:44:21.976790,,Loan Management System
COL00001404,LN00001604,Property,3901154.38,2025-02-06,2026-07-25 01:44:21.976790,,Loan Management System
COL00001405,LN00001691,Property,10079742.16,2025-07-04,2026-07-25 01:44:21.976790,,Loan Management System
COL00001406,LN00002139,Gold,255031.9,2014-10-22,2026-07-25 01:44:21.976790,,Loan Management System
COL00001407,LN00000986,Vehicle,596828.3,2018-08-16,2026-07-25 01:44:21.976790,,Loan Management System
COL00001408,LN00000040,Property,4590440.09,2025-03-14,2026-07-25 01:44:21.976790,,Loan Management System
COL00001409,LN00002185,Gold,2766232.71,2016-09-15,2026-07-25 01:44:21.976790,,Loan Management System
COL00001410,LN00001846,Property,5050150.93,2016-08-18,2026-07-25 01:44:21.976790,,Loan Management System
COL00001411,LN00002146,Property,10630317.15,2025-06-02,2026-07-25 01:44:21.976790,,Loan Management System
COL00001412,LN00001424,Vehicle,2253929.4,2024-06-23,2026-07-25 01:44:21.976790,,Loan Management System
COL00001413,LN00001805,Property,9311918.5,2014-07-04,2026-07-25 01:44:21.976790,,Loan Management System
COL00001414,LN00002441,Property,5427380.22,2013-11-12,2026-07-25 01:44:21.976790,,Loan Management System
COL00001415,LN00000692,Property,5675341.13,2021-10-26,2026-07-25 01:44:21.976790,,Loan Management System
COL00001416,LN00000645,Property,4380885.42,2023-10-02,2026-07-25 01:44:21.976790,,Loan Management System
COL00001417,LN00002265,Property,5235845.96,2018-01-31,2026-07-25 01:44:21.976790,,Loan Management System
COL00001418,LN00001229,Gold,454392.18,2013-06-30,2026-07-25 01:44:21.976790,,Loan Management System
COL00001419,LN00001334,Property,16326850.41,2012-06-02,2026-07-25 01:44:21.976790,,Loan Management System
COL00001420,LN00000304,Property,10844945.69,2021-05-08,2026-07-25 01:44:21.976790,,Loan Management System
COL00001421,LN00001369,Vehicle,1539014.29,2013-05-30,2026-07-25 01:44:21.977795,,Loan Management System
COL00001422,LN00000714,Property,19085985.92,2013-02-09,2026-07-25 01:44:21.977795,,Loan Management System
COL00001423,LN00000482,Property,12273110.34,2015-12-27,2026-07-25 01:44:21.977795,,Loan Management System
COL00001424,LN00002253,Property,1142323.87,2023-01-17,2026-07-25 01:44:21.977795,,Loan Management System
COL00001425,LN00002189,Property,4461695.08,2012-07-06,2026-07-25 01:44:21.977795,,Loan Management System
COL00001426,LN00002491,Property,2945060.6,2013-12-09,2026-07-25 01:44:21.977795,,Loan Management System
COL00001427,LN00002175,Vehicle,596569.9,2017-01-15,2026-07-25 01:44:21.977795,,Loan Management System
COL00001428,LN00000810,Vehicle,2352094.84,2012-11-26,2026-07-25 01:44:21.977795,,Loan Management System
COL00001429,LN00001818,Vehicle,1571751.67,2011-10-18,2026-07-25 01:44:21.977795,,Loan Management System
COL00001430,LN00002308,Vehicle,2683647.05,2017-08-30,2026-07-25 01:44:21.977795,,Loan Management System
COL00001431,LN00001072,Property,3543086.38,2021-06-05,2026-07-25 01:44:21.977795,,Loan Management System
COL00001432,LN00000589,Property,4525673.85,2019-05-02,2026-07-25 01:44:21.977795,,Loan Management System
COL00001433,LN00002295,Vehicle,3176075.27,2025-05-04,2026-07-25 01:44:21.977795,,Loan Management System
COL00001434,LN00000660,Gold,1556015.16,2023-10-20,2026-07-25 01:44:21.977795,,Loan Management System
COL00001435,LN00002070,Vehicle,1400829.8,2024-03-24,2026-07-25 01:44:21.977795,,Loan Management System
COL00001436,LN00001346,Gold,1475689.44,2016-01-10,2026-07-25 01:44:21.977795,,Loan Management System
COL00001437,LN00000409,Gold,1094560.4,2025-12-29,2026-07-25 01:44:21.977795,,Loan Management System
COL00001438,LN00001629,Gold,1853162.13,2018-12-28,2026-07-25 01:44:21.977795,,Loan Management System
COL00001439,LN00002379,Property,12701771.73,2024-07-28,2026-07-25 01:44:21.977795,,Loan Management System
COL00001440,LN00001850,Vehicle,2100411.97,2012-07-13,2026-07-25 01:44:21.977795,,Loan Management System
COL00001441,LN00000245,Vehicle,2028835.09,2024-07-25,2026-07-25 01:44:21.977795,,Loan Management System
COL00001442,LN00000631,Property,10494098.17,2020-03-24,2026-07-25 01:44:21.977795,,Loan Management System
COL00001443,LN00001863,Property,10945791.02,2021-11-20,2026-07-25 01:44:21.977795,,Loan Management System
COL00001444,LN00000483,Gold,2204965.0,2013-06-25,2026-07-25 01:44:21.977795,,Loan Management System
COL00001445,LN00001808,Gold,634237.27,2026-04-12,2026-07-25 01:44:21.977795,,Loan Management System
COL00001446,LN00000370,Gold,2572148.23,2014-05-08,2026-07-25 01:44:21.977795,,Loan Management System
COL00001447,LN00000779,Vehicle,1068589.01,2018-10-08,2026-07-25 01:44:21.977795,,Loan Management System
COL00001448,LN00001909,Vehicle,1934725.47,2015-11-11,2026-07-25 01:44:21.977795,,Loan Management System
COL00001449,LN00002494,Property,10364577.51,2011-07-21,2026-07-25 01:44:21.977795,,Loan Management System
COL00001450,LN00002221,Property,10793727.59,2017-01-03,2026-07-25 01:44:21.977795,,Loan Management System
COL00001451,LN00000335,Gold,812968.22,2014-10-09,2026-07-25 01:44:21.977795,,Loan Management System
COL00001452,LN00002124,Property,6224321.34,2018-03-25,2026-07-25 01:44:21.977795,,Loan Management System
COL00001453,LN00001320,Vehicle,3361597.32,2015-11-03,2026-07-25 01:44:21.977795,,Loan Management System
COL00001454,LN00001717,Gold,534014.83,2016-09-17,2026-07-25 01:44:21.977795,,Loan Management System
COL00001455,LN00001029,Property,4637664.07,2011-12-19,2026-07-25 01:44:21.977795,,Loan Management System
COL00001456,LN00001723,Vehicle,1060627.19,2013-10-27,2026-07-25 01:44:21.977795,,Loan Management System
COL00001457,LN00001613,Property,8280011.53,2015-10-20,2026-07-25 01:44:21.977795,,Loan Management System
COL00001458,LN00002402,Property,20687354.73,2025-12-02,2026-07-25 01:44:21.977795,,Loan Management System
COL00001459,LN00000110,Gold,938760.13,2014-04-20,2026-07-25 01:44:21.977795,,Loan Management System
COL00001460,LN00000813,Property,16351022.96,2015-06-26,2026-07-25 01:44:21.977795,,Loan Management System
COL00001461,LN00000854,Gold,240342.73,2015-03-26,2026-07-25 01:44:21.977795,,Loan Management System
COL00001462,LN00002313,Property,1902073.95,2015-02-20,2026-07-25 01:44:21.977795,,Loan Management System
COL00001463,LN00001879,Property,2367384.43,2020-02-23,2026-07-25 01:44:21.978786,,Loan Management System
COL00001464,LN00001348,Property,6671354.9,2013-10-03,2026-07-25 01:44:21.978786,,Loan Management System
COL00001465,LN00001076,Property,4241596.31,2020-07-25,2026-07-25 01:44:21.978786,,Loan Management System
COL00001466,LN00001763,Vehicle,3451169.31,2013-08-20,2026-07-25 01:44:21.978786,,Loan Management System
COL00001467,LN00001799,Property,4208925.84,2026-02-14,2026-07-25 01:44:21.978786,,Loan Management System
COL00001468,LN00000993,Vehicle,2630889.13,2025-08-14,2026-07-25 01:44:21.978786,,Loan Management System
COL00001469,LN00002384,Property,1622669.14,2020-06-27,2026-07-25 01:44:21.978786,,Loan Management System
COL00001470,LN00000884,Property,19964459.41,2026-04-04,2026-07-25 01:44:21.978786,,Loan Management System
COL00001471,LN00001253,Property,4472202.53,2018-05-04,2026-07-25 01:44:21.978786,,Loan Management System
COL00001472,LN00000768,Property,9516380.34,2022-11-14,2026-07-25 01:44:21.978786,,Loan Management System
COL00001473,LN00001998,Property,3097320.18,2012-09-26,2026-07-25 01:44:21.978786,,Loan Management System
COL00001474,LN00001893,Vehicle,2676136.81,2015-03-12,2026-07-25 01:44:21.978786,,Loan Management System
COL00001475,LN00002179,Property,8264393.09,2014-02-08,2026-07-25 01:44:21.978786,,Loan Management System
COL00001476,LN00002233,Gold,1633099.66,2012-12-11,2026-07-25 01:44:21.978786,,Loan Management System
COL00001477,LN00002447,Vehicle,1723870.17,2025-09-10,2026-07-25 01:44:21.978786,,Loan Management System
COL00001478,LN00000646,Property,23883674.99,2024-02-17,2026-07-25 01:44:21.978786,,Loan Management System
COL00001479,LN00001330,Property,9355908.34,2026-05-04,2026-07-25 01:44:21.978786,,Loan Management System
COL00001480,LN00001605,Property,5202755.26,2015-06-08,2026-07-25 01:44:21.978786,,Loan Management System
COL00001481,LN00000165,Property,9494822.58,2013-05-13,2026-07-25 01:44:21.978786,,Loan Management System
COL00001482,LN00000889,Vehicle,2091920.25,2017-12-19,2026-07-25 01:44:21.978786,,Loan Management System
COL00001483,LN00001735,Property,13838663.95,2014-03-09,2026-07-25 01:44:21.978786,,Loan Management System
COL00001484,LN00001907,Vehicle,3487896.09,2016-10-16,2026-07-25 01:44:21.978786,,Loan Management System
COL00001485,LN00002016,Vehicle,742297.49,2024-09-11,2026-07-25 01:44:21.978786,,Loan Management System
COL00001486,LN00000066,Property,3732615.48,2012-10-28,2026-07-25 01:44:21.978786,,Loan Management System
COL00001487,LN00000607,Gold,1827449.11,2017-06-14,2026-07-25 01:44:21.978786,,Loan Management System
COL00001488,LN00001202,Property,9360820.29,2011-07-29,2026-07-25 01:44:21.978786,,Loan Management System
COL00001489,LN00000292,Property,1456588.08,2017-02-12,2026-07-25 01:44:21.978786,,Loan Management System
COL00001490,LN00000690,Vehicle,1787064.69,2024-11-30,2026-07-25 01:44:21.978786,,Loan Management System
COL00001491,LN00000120,Property,14619863.0,2025-10-30,2026-07-25 01:44:21.978786,,Loan Management System
COL00001492,LN00000340,Property,18874892.24,2018-09-17,2026-07-25 01:44:21.978786,,Loan Management System
COL00001493,LN00000772,Vehicle,1715491.03,2016-12-03,2026-07-25 01:44:21.978786,,Loan Management System
COL00001494,LN00000216,Property,9410230.03,2014-02-07,2026-07-25 01:44:21.978786,,Loan Management System
COL00001495,LN00001950,Vehicle,2156895.64,2015-02-20,2026-07-25 01:44:21.978786,,Loan Management System
COL00001496,LN00000429,Gold,364313.94,2021-02-18,2026-07-25 01:44:21.978786,,Loan Management System
COL00001497,LN00002049,Property,2426464.2,2020-06-20,2026-07-25 01:44:21.978786,,Loan Management System
COL00001498,LN00002010,Gold,2842347.63,2017-04-13,2026-07-25 01:44:21.978786,,Loan Management System
COL00001499,LN00001568,Vehicle,2623470.63,2023-03-23,2026-07-25 01:44:21.978786,,Loan Management System
COL00001500,LN00001762,Vehicle,3279008.51,2014-09-20,2026-07-25 01:44:21.978786,,Loan Management System
COL00001501,LN00000576,Gold,121124.36,2016-01-08,2026-07-25 01:44:21.978786,,Loan Management System
COL00001502,LN00001968,Property,2863453.22,2025-12-07,2026-07-25 01:44:21.978786,,Loan Management System
COL00001503,LN00002407,Gold,2221180.63,2012-12-07,2026-07-25 01:44:21.978786,,Loan Management System
COL00001504,LN00000235,Vehicle,588535.96,2015-08-27,2026-07-25 01:44:21.978786,,Loan Management System
COL00001505,LN00000007,Property,17530987.02,2015-04-16,2026-07-25 01:44:21.978786,,Loan Management System
COL00001506,LN00000729,Vehicle,2464005.05,2025-12-12,2026-07-25 01:44:21.979786,,Loan Management System
COL00001507,LN00000708,Vehicle,1443901.39,2016-04-26,2026-07-25 01:44:21.979786,,Loan Management System
COL00001508,LN00001553,Vehicle,686409.89,2022-11-25,2026-07-25 01:44:21.979786,,Loan Management System
COL00001509,LN00000002,Property,7579528.14,2013-05-21,2026-07-25 01:44:21.979786,,Loan Management System
COL00001510,LN00002455,Property,16469159.33,2012-11-15,2026-07-25 01:44:21.979786,,Loan Management System
COL00001511,LN00002480,Vehicle,2042657.97,2013-06-08,2026-07-25 01:44:21.979786,,Loan Management System
COL00001512,LN00002093,Property,5526061.74,2026-03-04,2026-07-25 01:44:21.979786,,Loan Management System
COL00001513,LN00001036,Property,3300464.13,2017-07-11,2026-07-25 01:44:21.979786,,Loan Management System
COL00001514,LN00000196,Property,4260492.97,2014-03-10,2026-07-25 01:44:21.979786,,Loan Management System
COL00001515,LN00000673,Vehicle,4233172.0,2018-08-30,2026-07-25 01:44:21.979786,,Loan Management System
COL00001516,LN00000577,Property,8555832.76,2014-03-23,2026-07-25 01:44:21.979786,,Loan Management System
COL00001517,LN00000355,Vehicle,1744107.45,2020-09-26,2026-07-25 01:44:21.979786,,Loan Management System
COL00001518,LN00000979,Vehicle,2329908.62,2017-10-15,2026-07-25 01:44:21.979786,,Loan Management System
COL00001519,LN00001539,Property,794838.72,2026-05-10,2026-07-25 01:44:21.979786,,Loan Management System
COL00001520,LN00001011,Property,12509258.15,2023-12-13,2026-07-25 01:44:21.979786,,Loan Management System
COL00001521,LN00000757,Property,14642455.79,2020-05-06,2026-07-25 01:44:21.979786,,Loan Management System
COL00001522,LN00002176,Gold,2934768.53,2026-03-22,2026-07-25 01:44:21.979786,,Loan Management System
COL00001523,LN00000038,Property,5581243.1,2011-08-15,2026-07-25 01:44:21.979786,,Loan Management System
COL00001524,LN00000232,Vehicle,1490686.48,2016-09-23,2026-07-25 01:44:21.979786,,Loan Management System
COL00001525,LN00002403,Property,9055347.65,2020-04-06,2026-07-25 01:44:21.979786,,Loan Management System
COL00001526,LN00001990,Property,2414500.18,2017-06-27,2026-07-25 01:44:21.979786,,Loan Management System
COL00001527,LN00001785,Vehicle,241951.1,2020-11-30,2026-07-25 01:44:21.979786,,Loan Management System
COL00001528,LN00002352,Gold,60139.14,2012-04-08,2026-07-25 01:44:21.979786,,Loan Management System
COL00001529,LN00001896,Vehicle,2841525.96,2015-05-31,2026-07-25 01:44:21.979786,,Loan Management System
COL00001530,LN00002378,Property,8598093.74,2019-05-17,2026-07-25 01:44:21.979786,,Loan Management System
COL00001531,LN00001830,Gold,458395.99,2019-02-12,2026-07-25 01:44:21.979786,,Loan Management System
COL00001532,LN00000306,Vehicle,1358640.02,2015-08-23,2026-07-25 01:44:21.979786,,Loan Management System
COL00001533,LN00000647,Gold,1574679.06,2024-01-18,2026-07-25 01:44:21.979786,,Loan Management System
COL00001534,LN00002217,Property,7672087.31,2025-04-12,2026-07-25 01:44:21.979786,,Loan Management System
COL00001535,LN00000042,Property,2229924.26,2023-05-31,2026-07-25 01:44:21.979786,,Loan Management System
COL00001536,LN00000267,Property,8581068.87,2022-07-17,2026-07-25 01:44:21.979786,,Loan Management System
COL00001537,LN00002109,Property,6148734.32,2022-01-20,2026-07-25 01:44:21.979786,,Loan Management System
COL00001538,LN00000595,Property,23416949.7,2015-05-17,2026-07-25 01:44:21.979786,,Loan Management System
COL00001539,LN00002197,Vehicle,3347825.8,2012-07-11,2026-07-25 01:44:21.979786,,Loan Management System
COL00001540,LN00002216,Property,8390765.74,2019-03-10,2026-07-25 01:44:21.979786,,Loan Management System
COL00001541,LN00001674,Property,3952116.01,2020-12-24,2026-07-25 01:44:21.979786,,Loan Management System
COL00001542,LN00000518,Vehicle,1660405.4,2019-01-21,2026-07-25 01:44:21.979786,,Loan Management System
COL00001543,LN00002473,Gold,687836.08,2015-07-19,2026-07-25 01:44:21.979786,,Loan Management System
COL00001544,LN00000358,Vehicle,1937210.17,2013-01-29,2026-07-25 01:44:21.979786,,Loan Management System
COL00001545,LN00002453,Property,4713825.96,2022-01-06,2026-07-25 01:44:21.979786,,Loan Management System
COL00001546,LN00000223,Property,7504785.63,2011-07-18,2026-07-25 01:44:21.979786,,Loan Management System
COL00001547,LN00001244,Vehicle,2585341.11,2025-07-11,2026-07-25 01:44:21.979786,,Loan Management System
COL00001548,LN00001383,Vehicle,1691794.56,2019-10-08,2026-07-25 01:44:21.979786,,Loan Management System
COL00001549,LN00002066,Vehicle,1399852.09,2017-01-26,2026-07-25 01:44:21.980795,,Loan Management System
COL00001550,LN00002329,Property,5926386.97,2025-09-29,2026-07-25 01:44:21.980795,,Loan Management System
COL00001551,LN00001319,Vehicle,967041.87,2016-11-10,2026-07-25 01:44:21.980795,,Loan Management System
COL00001552,LN00002018,Gold,2188741.42,2021-08-19,2026-07-25 01:44:21.980795,,Loan Management System
COL00001553,LN00000574,Vehicle,1444662.08,2025-04-10,2026-07-25 01:44:21.980795,,Loan Management System
COL00001554,LN00000353,Gold,2098572.73,2012-05-06,2026-07-25 01:44:21.980795,,Loan Management System
COL00001555,LN00001922,Property,8664397.8,2024-01-20,2026-07-25 01:44:21.980795,,Loan Management System
COL00001556,LN00000184,Property,3200365.94,2023-10-25,2026-07-25 01:44:21.980795,,Loan Management System
COL00001557,LN00000274,Vehicle,1643043.05,2015-05-03,2026-07-25 01:44:21.980795,,Loan Management System
COL00001558,LN00001417,Property,6925134.29,2014-01-23,2026-07-25 01:44:21.980795,,Loan Management System
COL00001559,LN00001758,Property,22559308.66,2017-07-30,2026-07-25 01:44:21.980795,,Loan Management System
COL00001560,LN00002302,Property,5608325.53,2020-07-01,2026-07-25 01:44:21.980795,,Loan Management System
COL00001561,LN00002485,Property,12687695.43,2011-10-11,2026-07-25 01:44:21.980795,,Loan Management System
COL00001562,LN00000132,Vehicle,755113.66,2015-01-25,2026-07-25 01:44:21.980795,,Loan Management System
COL00001563,LN00002052,Property,14709885.35,2012-04-03,2026-07-25 01:44:21.980795,,Loan Management System
COL00001564,LN00000149,Property,4360582.0,2020-09-11,2026-07-25 01:44:21.980795,,Loan Management System
COL00001565,LN00001970,Property,6737195.4,2024-07-25,2026-07-25 01:44:21.980795,,Loan Management System
COL00001566,LN00000970,Gold,925578.78,2013-07-22,2026-07-25 01:44:21.980795,,Loan Management System
COL00001567,LN00002021,Vehicle,3143266.9,2014-03-05,2026-07-25 01:44:21.980795,,Loan Management System
COL00001568,LN00000356,Property,13133307.0,2025-10-01,2026-07-25 01:44:21.980795,,Loan Management System
COL00001569,LN00002382,Property,3674622.32,2018-01-17,2026-07-25 01:44:21.980795,,Loan Management System
COL00001570,LN00000329,Vehicle,3453212.58,2023-11-13,2026-07-25 01:44:21.980795,,Loan Management System
COL00001571,LN00001636,Gold,2116559.44,2016-07-25,2026-07-25 01:44:21.980795,,Loan Management System
COL00001572,LN00002248,Property,4303368.85,2016-05-09,2026-07-25 01:44:21.980795,,Loan Management System
COL00001573,LN00001940,Vehicle,1082959.45,2026-04-24,2026-07-25 01:44:21.980795,,Loan Management System
COL00001574,LN00002154,Property,4698000.81,2021-10-14,2026-07-25 01:44:21.980795,,Loan Management System
COL00001575,LN00001993,Property,11642057.86,2026-05-01,2026-07-25 01:44:21.980795,,Loan Management System
COL00001576,LN00000121,Vehicle,2799820.39,2024-07-22,2026-07-25 01:44:21.980795,,Loan Management System
COL00001577,LN00002309,Property,7694674.94,2011-11-10,2026-07-25 01:44:21.980795,,Loan Management System
COL00001578,LN00000442,Property,6863894.01,2022-06-28,2026-07-25 01:44:21.980795,,Loan Management System
COL00001579,LN00002496,Vehicle,1360318.27,2017-06-25,2026-07-25 01:44:21.980795,,Loan Management System
